Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,18.87,3.26,-2.58,-5.40,-3.23,0.28,-73.17,11.32
  └─ Profit from operations,-0.14,24.29,0.62,3.31,4.54,11.71,7.75,5.47
  └─ Receivables,16.09,-33.05,23.15,-11.14,-11.69,-6.79,-6.33,10.99
  └─ Inventory,-20.67,14.95,-2.50,-0.63,-21.17,18.28,-46.23,-17.16
  └─ Payables,20.92,-7.42,-23.05,7.56,34.57,-1.46,-15.27,-19.76
  └─ Loans Advances,0.00,3.69,-0.96,-4.74,0.00,0.00,0.00,-4.18
  └─ Other WC items,2.29,0.00,0.00,0.00,-9.34,-21.36,-14.50,34.62
  └─ Working capital changes,18.62,-21.82,-3.37,-8.95,-7.64,-11.33,-82.33,4.51
  └─ Direct taxes,0.39,0.78,0.18,0.25,-0.13,-0.10,1.42,1.34
Cash from Investing Activity,0.98,0.47,0.02,0.05,-0.05,-10.97,16.19,0.06
  └─ Fixed assets purchased,0.00,0.00,0.00,0.00,-0.05,-38.59,0.00,0.00
  └─ Interest received,0.98,0.47,0.02,0.05,0.00,0.27,0.37,0.06
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,27.35,15.82,0.00
Cash from Financing Activity,-19.46,-4.52,2.41,5.44,3.20,11.60,56.67,11.40
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.47,67.69,19.16
  └─ Proceeds from borrowings,0.00,0.00,2.43,5.76,3.75,11.80,0.00,0.00
  └─ Repayment of borrowings,-17.98,-4.35,0.00,0.00,0.00,0.00,-10.85,-7.72
  └─ Interest paid fin,-1.49,-0.18,-0.02,-0.32,-0.55,-0.67,-0.17,-0.04
Net Cash Flow,0.39,-0.80,-0.15,0.09,-0.08,0.91,-0.31,22.78
  └─ Free Cash Flow,18.87,3.26,-2.58,-5.40,-3.28,-38.31,-73.17,11.32
  └─ CFO/OP,-2149%,10%,-383%,-179%,-86%,3%,-1231%,924%
