Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2.78,3.25,-0.29,0.12,0.57,-0.06,-0.96,6.91,-1.43
  └─ Profit from operations,1.50,1.48,1.14,0.73,1.06,2.15,2.35,4.82,3.53
  └─ Receivables,-1.25,-5.16,-0.29,3.93,-0.86,-3.36,-1.33,-1.76,6.26
  └─ Inventory,-0.55,1.87,-2.67,-1.10,-1.28,-2.20,-1.26,4.51,-8.20
  └─ Payables,2.45,1.83,2.53,-4.00,0.15,0.67,-0.78,-0.39,1.70
  └─ Loans Advances,-1.73,-3.61,5.03,0.49,0.00,0.00,0.49,0.38,-3.87
  └─ Operating borrowings,-2.19,-0.33,0.29,-0.02,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-0.94,7.18,-6.13,0.22,1.65,3.07,-0.02,-0.20,-0.34
  └─ Working capital changes,-4.21,1.78,-1.24,-0.48,-0.33,-1.83,-2.89,2.54,-4.45
  └─ Direct taxes,-0.07,-0.02,-0.19,-0.14,-0.15,-0.38,-0.41,-0.45,-0.51
Cash from Investing Activity,-5.82,-2.68,0.64,-0.09,0.23,-0.63,-0.41,-2.33,-14.78
  └─ Fixed assets purchased,-2.97,-1.76,0.00,-0.62,-0.17,-0.11,-0.43,-2.30,-14.81
  └─ Fixed assets sold,0.02,0.01,0.05,0.12,0.01,0.04,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.32,0.03,0.06,0.08,0.08
  └─ Other investing items,-2.87,-0.92,0.60,0.41,0.06,-0.60,-0.04,-0.11,-0.05
Cash from Financing Activity,8.29,-0.53,-0.92,0.20,-0.79,0.84,1.40,-3.55,16.10
  └─ Proceeds from shares,7.65,0.00,0.00,0.00,0.00,0.00,2.49,0.00,7.48
  └─ Proceeds from borrowings,1.21,0.00,0.00,0.55,0.41,4.16,0.00,0.46,9.10
  └─ Repayment of borrowings,0.00,-0.03,-0.42,0.00,-0.78,-2.93,-0.75,-2.53,0.00
  └─ Interest paid fin,-0.56,-0.50,-0.51,-0.35,-0.41,-0.40,-0.35,-1.48,-0.48
Net Cash Flow,-0.31,0.04,-0.57,0.23,0.02,0.15,0.04,1.03,-0.12
  └─ Free Cash Flow,-5.73,1.50,-0.24,-0.38,0.41,-0.13,-1.39,4.61,-16.24
  └─ CFO/OP,-182%,232%,-9%,35%,68%,15%,-28%,165%,-28%
