Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,87.33,83.32,199.22,177.55,79.28,27.99,4.52,-4.39
  └─ Profit from operations,104.41,108.52,100.32,116.99,87.19,91.57,5.88,10.24
  └─ Receivables,-9.51,18.73,0.24,32.10,72.10,-54.66,2.47,-6.80
  └─ Inventory,29.32,-73.48,14.45,-3.15,9.97,-76.35,-7.28,-0.11
  └─ Payables,-9.46,13.34,130.71,21.86,-83.77,113.56,2.70,-1.72
  └─ Loans Advances,2.35,-0.41,-6.68,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.00,22.07,-32.02,19.16,1.78,-41.21,3.95,-3.10
  └─ Working capital changes,12.70,-19.76,106.70,69.97,0.07,-58.66,1.84,-11.73
  └─ Direct taxes,-3.09,-5.44,-7.80,-9.41,-7.99,-4.93,-3.21,-2.91
  └─ Exceptional CF items,-26.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-4.37,-36.81,-23.07,-25.90,2.03,-4.50,-4.42,-5.88
  └─ Fixed assets purchased,-42.12,-42.35,-30.55,-26.02,-4.87,-9.55,-4.42,-1.72
  └─ Fixed assets sold,37.04,1.98,1.05,0.54,3.19,4.73,0.00,0.13
  └─ Investments purchased,-0.07,-0.36,0.00,0.00,0.00,0.00,0.00,-0.58
  └─ Interest received,0.78,1.64,1.38,0.76,0.90,0.32,0.00,0.05
  └─ Other investing items,0.00,2.29,5.05,-1.18,2.81,0.00,0.00,-3.76
Cash from Financing Activity,-91.72,-49.60,-174.99,-149.79,-84.94,-30.73,-0.04,20.79
  └─ Proceeds from borrowings,0.00,9.38,0.00,0.00,0.00,19.76,0.00,27.46
  └─ Repayment of borrowings,-40.67,-7.42,-121.83,-89.15,-37.49,-15.23,0.00,0.00
  └─ Interest paid fin,-51.05,-51.56,-53.16,-57.93,-44.74,-34.00,-0.17,-5.60
  └─ Dividends paid,0.00,0.00,0.00,-2.26,-2.26,-1.13,-1.88,0.00
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-0.13,-0.13,-1.07
  └─ Other financing items,0.00,0.00,0.00,-0.46,-0.46,0.00,2.14,0.00
Net Cash Flow,-8.77,-3.09,1.16,1.86,-3.64,-7.25,0.06,10.52
  └─ Free Cash Flow,82.25,42.95,169.72,152.07,77.60,23.17,0.10,-5.98
  └─ CFO/OP,142%,95%,213%,177%,116%,52%,-1798%,30%
