Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2,2,-8,0,2,-5,12,10,11,-5,12
  └─ Profit from operations,2,4,7,11,11,21,13,15,20,28,40
  └─ Receivables,12,-2,-20,-2,18,-53,38,11,4,4,-76
  └─ Inventory,-1,-2,-7,-12,-18,15,-25,-0,-0,-0,-1
  └─ Payables,-15,3,17,6,-5,2,2,0,5,14,109
  └─ Loans Advances,-0,-0,-3,0,0,0,0,0,-1,-5,2
  └─ Operating borrowings,0,0,0,0,0,0,0,0,0,0,1
  └─ Other WC items,0,-0,-1,-1,-3,14,-14,-14,-13,-40,-54
  └─ Working capital changes,-4,-1,-14,-9,-8,-22,1,-3,-5,-28,-19
  └─ Direct taxes,-0,-1,-1,-2,-1,-4,-2,-2,-4,-5,-10
Cash from Investing Activity,-0,-3,-3,-6,-1,-0,0,-1,-4,-18,6
  └─ Fixed assets purchased,-0.17,-2.61,-3.10,-5.73,-1.44,-0.07,-0.11,-0.29,-0.66,-6.05,-0.58
  └─ Fixed assets sold,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.08,-0.00,-0.00,-0.00
  └─ Investments purchased,0.02,-0.19,-0.00,-0.00,-0.00,-0.00,-0.00,-0.01,-0.44,-3.90,-0.00
  └─ Investments sold,-0.00,-0.00,0.39,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
  └─ Interest received,0.03,0.06,-0.00,-0.00,-0.00,-0.00,0.34,0.40,0.21,0.36,0.61
  └─ Invest in subsidiaries,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.37,-0.00,-0.13
  └─ Other investing items,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.84,-2.96,-8.23,6.12
Cash from Financing Activity,3,0,12,8,1,2,-11,-11,-3,18,-3
  └─ Proceeds from shares,0.25,1.04,5.99,0.00,0.00,0.00,0.00,0.00,0.00,17.32,5.08
  └─ Proceeds from borrowings,3.67,0.00,0.00,12.35,6.53,7.37,0.00,0.10,9.28,40.36,10.12
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-1.09,0.00,-6.35,-3.71,-8.42,-38.31,-13.61
  └─ Interest paid fin,-0.90,-1.54,-2.28,-4.23,-4.29,-5.37,-4.76,-5.28,-4.79,-4.27,-3.99
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.44,-0.15
  └─ Other financing items,0.00,0.64,8.12,0.00,0.00,0.00,0.00,-1.89,0.72,3.05,0.00
Net Cash Flow,1,-1,1,3,2,-3,1,-2,3,-5,15
  └─ Free Cash Flow,-2,-1,-11,-6,1,-5,12,9,10,-11,11
  └─ CFO/OP,-51%,71%,-106%,17%,32%,-6%,104%,81%,74%,2%,54%
