Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1.86,0.30,-2.03,-2.77
  └─ Profit from operations,0.76,3.48,2.55,3.24
  └─ Receivables,-4.85,-2.02,-2.20,-1.79
  └─ Payables,1.92,0.13,0.06,0.46
  └─ Loans Advances,0.41,-1.97,-0.89,-4.43
  └─ Other WC items,0.04,0.69,-1.55,-0.14
  └─ Working capital changes,-2.49,-3.18,-4.58,-5.89
  └─ Direct taxes,-0.13,0.00,0.00,-0.11
Cash from Investing Activity,-2.92,0.00,-1.03,-1.44
  └─ Fixed assets purchased,-1.92,0.00,-0.03,-0.04
  └─ Invest in subsidiaries,-1.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,-1.00,-1.40
Cash from Financing Activity,4.17,0.15,4.82,2.07
  └─ Proceeds from shares,3.00,0.00,5.56,0.00
  └─ Proceeds from borrowings,1.18,0.36,0.00,0.84
  └─ Repayment of borrowings,0.00,0.00,-0.99,0.00
  └─ Interest paid fin,0.00,-0.12,-0.07,-0.06
  └─ Financial liabilities,-0.01,-0.09,-0.19,-0.22
  └─ Other financing items,0.00,0.00,0.50,1.51
Net Cash Flow,-0.60,0.45,1.76,-2.14
  └─ Free Cash Flow,-3.78,0.30,-2.06,-2.81
  └─ CFO/OP,-240%,11%,-85%,-128%
