Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,28059,27942,28280,29854,20070,18129,48205,55017,65325,78898,98332,122230
  └─ Profit from operations,33172,33021,34946,30636,26778,37019,47395,58639,72228,79365,94389,121309
  └─ Receivables,-1804,1266,537,-2447,843,-892,-395,-713,-558,-1494,2966,-565
  └─ Inventory,-0,-87,95,-20,-19,-52,-114,-118,-116,-77,-142,-198
  └─ Payables,1494,-350,764,1512,2158,-248,690,-488,1267,640,859,2498
  └─ Other WC items,107,-1224,-4902,1546,-8519,-15404,2862,-128,-3705,3345,4698,5470
  └─ Working capital changes,-204,-396,-3506,591,-5537,-16596,3043,-1447,-3112,2414,8381,7204
  └─ Direct taxes,-4910,-4684,-3160,-1372,-1171,-2294,-2233,-2175,-3792,-2881,-4438,-6284
Cash from Investing Activity,-22301,-14091,-30680,-27940,-28286,-29598,-27286,-41478,-39232,-51089,-60198,-58534
  └─ Fixed assets purchased,-15654,-19331,-37870,-26301,-29478,-20717,-27258,-27400,-26538,-40052,-39680,-46714
  └─ Fixed assets sold,461,380,1158,1052,428,132,144,1379,88,123,338,1168
  └─ Investments purchased,-308,-322,-8907,-5026,-5707,-8524,-10,-9,-1232,-30,-73,-12824
  └─ Investments sold,505,7141,8834,3650,6313,295,7085,2130,31,1908,740,9
  └─ Interest received,137,366,230,566,479,475,313,405,351,567,424,409
  └─ Dividends received,48,12,979,1038,1149,0,2424,0,1399,107,109,181
  └─ Invest in subsidiaries,0,-14,-28,-1950,-508,-134,0,0,0,0,0,0
  └─ Investment in group cos,0,0,-25,-6,-6,-476,-3260,-2621,-811,-30,-879,0
  └─ Redemp n Canc of Shares,0,6,6005,0,0,0,0,589,0,0,107,0
  └─ Acquisition of companies,-36,0,0,0,0,0,0,0,0,-643,-7,0
  └─ Other investing items,-7455,-2329,-1056,-963,-957,-649,-6723,-15951,-12521,-13040,-21277,-764
Cash from Financing Activity,-9672,-11946,-351,1920,9464,19144,-24910,-15203,-24470,-27778,-36533,-52293
  └─ Proceeds from shares,55,155,131,3,10435,51942,1,5223,5224,1,1,15697
  └─ Redemption of debentures,0,0,0,0,0,0,0,0,0,-169,-8629,0
  └─ Proceeds from borrowings,626,456,2538,0,46748,37740,32728,31843,13608,8264,27252,14013
  └─ Repayment of borrowings,0,0,0,-2687,-34536,-60025,-44544,-33721,-24920,-10080,-17859,-46486
  └─ Interest paid fin,-3651,-3289,-5857,-4404,-7617,-10999,-7129,-13159,-6689,-14026,-17548,-14888
  └─ Dividends paid,-2347,-1530,-917,-3265,-4662,-1826,-2691,-1444,-3590,-4184,-6935,-11328
  └─ Financial liabilities,0,-259,-390,-393,-508,-4774,-6421,-7643,-7599,-7855,-7154,-6720
  └─ Other financing items,-4355,-7478,4143,12667,-397,7087,3146,3697,-504,273,-5662,-2582
Net Cash Flow,-3914,1905,-2752,3835,1248,7675,-3991,-1664,1623,31,1601,11402
  └─ Free Cash Flow,12866,8991,-8432,4605,-8980,-2456,21091,28996,38875,38970,58990,76683
  └─ CFO/OP,98%,96%,89%,104%,82%,56%,111%,99%,97%,105%,121%,107%
