Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,14382,13154,16461,21115,16356,4977,10592,41107,35734,18103,29200,43215
  └─ Profit from operations,23305,23699,19034,13541,31109,28680,21891,29945,42832,48452,47272,39687
  └─ Receivables,-281,-2966,-1057,3879,759,-8910,-6177,8149,-2027,-1147,1576,-1351
  └─ Inventory,-616,-1412,-1376,2481,860,-1034,-2329,1872,-1079,-2067,-2683,-2796
  └─ Payables,0,0,0,633,2444,-2167,1222,130,-54,-164,1820,2352
  └─ Loans Advances,-1610,0,0,0,0,0,-2581,-4188,-648,447,-84,-1572
  └─ Other WC items,3155,1709,8802,8014,-9038,-6177,3992,10757,6461,-15691,-6821,11471
  └─ Working capital changes,649,-2670,6369,15007,-4975,-18288,-5872,16720,2652,-18622,-6192,8104
  └─ Direct taxes,-9572,-7875,-8942,-7433,-9778,-5415,-5426,-5558,-9750,-11727,-11880,-4576
Cash from Investing Activity,894,8154,455,-7747,-7896,1033,182,-25715,-23465,-4486,-10076,-33955
  └─ Fixed assets purchased,-4901,-5786,-8676,-8529,-7057,-5620,-10880,-12024,-15318,-16821,-13293,-12092
  └─ Fixed assets sold,0,0,0,0,57,31,28,28,107,71,54,68
  └─ Investments purchased,-453,-90,0,0,-1349,0,-3159,-1964,0,0,0,-763
  └─ Investments sold,961,0,1426,308,0,1650,0,0,2745,1228,385,0
  └─ Interest received,5287,4680,3464,2334,3144,3121,2216,1088,2684,2947,3262,3731
  └─ Dividends received,0,355,0,0,0,0,0,11,0,0,0,0
  └─ Investment in group cos,0,-0,-5,-333,-118,-454,-757,-768,-667,-347,-97,-864
  └─ Other investing items,0,8994,4245,-1526,-2573,2305,12734,-12086,-13016,8436,-387,-24035
Cash from Financing Activity,-15026,-19587,-17598,-13564,-10885,-4791,-8453,-13441,-13704,-13899,-13308,-11801
  └─ Proceeds from borrowings,200,0,1817,0,0,4954,0,0,805,1501,3244,4913
  └─ Repayment of borrowings,0,0,0,0,-59,0,-551,-2573,0,-5,0,0
  └─ Interest paid fin,-7,-21,-31,-37,-12,-69,-196,-85,-138,-224,-225,-437
  └─ Dividends paid,-15596,-17307,-12353,-10220,-8113,-7394,-7706,-10783,-14328,-15098,-16239,-16197
  └─ Financial liabilities,0,0,0,0,0,0,0,0,-43,-73,-89,-80
  └─ Other financing items,378,-2260,-7031,-3308,-2701,-2282,0,0,0,0,0,0
Net Cash Flow,250,1721,-682,-196,-2426,1219,2321,1951,-1436,-282,5815,-2541
  └─ Free Cash Flow,9480,7368,7785,12586,9356,-612,-260,29111,20523,1353,15960,31191
  └─ CFO/OP,138%,112%,204%,307%,105%,48%,86%,189%,103%,62%,87%,116%
