Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,,0.45,-0.57,2.00,1.84
  └─ Profit from operations,,0.50,0.89,0.93,1.61
  └─ Receivables,,0.22,-1.54,1.03,-0.58
  └─ Inventory,,-0.10,0.07,-0.49,0.45
  └─ Payables,,0.04,0.46,-0.33,-0.20
  └─ Loans Advances,,-0.12,0.12,-0.12,0.08
  └─ Operating investments,,0.00,0.00,0.60,0.00
  └─ Operating borrowings,,0.00,0.27,1.03,-0.41
  └─ Other WC items,,0.01,-0.66,-0.48,1.09
  └─ Working capital changes,,0.05,-1.29,1.23,0.43
  └─ Direct taxes,,-0.11,-0.18,-0.16,-0.20
Cash from Investing Activity,,-0.08,-0.61,-2.16,0.28
  └─ Fixed assets purchased,,-0.09,-0.63,-0.50,-0.03
  └─ Interest received,,0.01,0.02,0.03,0.05
  └─ Invest in subsidiaries,,0.00,0.00,-1.28,0.00
  └─ Other investing items,,0.00,0.00,-0.40,0.26
Cash from Financing Activity,,-0.04,1.00,0.10,-1.07
  └─ Proceeds from borrowings,,0.00,1.04,0.31,0.00
  └─ Repayment of borrowings,,-0.02,0.00,0.00,-0.83
  └─ Interest paid fin,,-0.03,-0.03,-0.21,-0.24
Net Cash Flow,,0.32,-0.18,-0.06,1.05
  └─ Free Cash Flow,,0.36,-1.20,1.50,1.81
  └─ CFO/OP,,110%,-41%,-480%,177%
