Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,2.78,0.22,0.16,0.00,0.01,-0.01,0.10,-0.30
  └─ Profit from operations,-0.22,-9.85,-0.56,-0.21,0.02,-0.12,-0.16,0.21
  └─ Receivables,0.21,4.47,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Inventory,0.06,0.23,0.19,0.00,0.00,0.00,0.30,1.06
  └─ Loans Advances,0.00,0.00,0.00,0.18,0.02,0.10,0.00,0.00
  └─ Operating investments,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.70
  └─ Other WC items,2.72,5.37,0.54,0.03,-0.03,0.02,-0.04,0.13
  └─ Working capital changes,2.99,10.07,0.73,0.21,-0.01,0.12,0.26,-0.51
  └─ Direct taxes,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00
Cash from Investing Activity,-2.69,-0.45,-0.16,0.00,0.00,0.00,0.00,0.21
  └─ Fixed assets sold,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.24
  └─ Capital WIP,-0.12,-0.08,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-2.59,-1.08,-0.16,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Dividends received,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03
Cash from Financing Activity,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0.07,-0.22,0.00,0.00,0.01,-0.01,0.10,-0.09
  └─ Free Cash Flow,2.66,0.17,0.16,0.00,0.01,-0.01,0.10,-0.06
  └─ CFO/OP,-1264%,-2%,-28%,0%,-5%,0%,-59%,20%
