Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024
Cash from Operating Activity,-0.43,-8.66,0.61,-8.91
  └─ Profit from operations,-0.15,-0.08,-0.39,0.66
  └─ Receivables,0.00,0.00,1.39,-9.45
  └─ Inventory,0.51,-6.94,0.00,0.00
  └─ Payables,-0.80,-1.60,-0.39,0.00
  └─ Working capital changes,-0.29,-8.55,1.00,-9.45
  └─ Direct taxes,0.00,-0.03,-0.01,-0.11
Cash from Investing Activity,0.25,-4.29,0.88,0.19
  └─ Fixed assets purchased,-0.11,-4.70,0.00,0.00
  └─ Investments sold,0.00,0.00,0.31,0.19
  └─ Interest received,0.36,0.41,0.56,0.00
Cash from Financing Activity,-1.56,13.73,0.35,8.58
  └─ Proceeds from borrowings,0.00,13.89,0.46,9.11
  └─ Repayment of borrowings,-1.47,0.00,0.00,0.00
  └─ Interest paid fin,-0.09,-0.16,-0.10,-0.53
Net Cash Flow,-1.74,0.79,1.83,-0.14
  └─ Free Cash Flow,-0.54,-13.36,0.61,-8.91
  └─ CFO/OP,-195%,-2538%,365%,-1333%
