Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0.00,-57.66,47.27,-0.34,6.49,11.93,30.30,5.72,20.71,13.33,13.15
  └─ Profit from operations,0.00,0.85,3.84,-1.46,5.70,8.39,7.45,3.04,0.67,0.08,0.39
  └─ Receivables,0.00,-4.69,3.41,-1.00,0.20,0.22,0.81,0.01,0.54,0.18,0.00
  └─ Inventory,0.00,-0.45,-10.26,7.77,2.94,-2.92,1.99,0.93,0.00,0.00,0.00
  └─ Payables,0.00,0.04,0.15,-0.13,-0.03,0.12,-0.13,0.01,-0.03,0.00,-0.01
  └─ Loans Advances,0.00,-51.95,51.46,8.00,-5.65,11.67,4.23,3.27,16.24,15.08,2.82
  └─ Operating investments,0.00,0.00,0.00,0.00,0.10,6.62,-0.07,-0.06,1.26,0.21,0.00
  └─ Other WC items,0.00,-1.20,-0.25,-11.70,4.30,-11.13,15.23,-0.70,2.74,-2.09,10.08
  └─ Working capital changes,0.00,-58.25,44.50,2.95,1.87,4.57,22.07,3.45,20.75,13.38,12.89
  └─ Direct taxes,0.00,-0.27,-1.07,-1.83,-1.08,-1.04,-1.50,-0.78,-0.71,-0.11,-0.13
  └─ Exceptional CF items,0.00,0.00,0.00,0.00,0.00,0.00,2.28,0.00,0.00,-0.01,0.00
Cash from Investing Activity,0.00,20.79,-47.59,1.61,-1.99,0.17,-30.25,-9.85,-33.19,-13.65,-13.22
  └─ Fixed assets purchased,0.00,0.00,-0.02,0.00,-0.53,0.00,-0.11,0.00,0.00,-0.17,0.00
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,-31.06,-11.34,-21.26,-30.50,0.00
  └─ Investments sold,0.00,20.79,0.00,0.64,0.00,0.16,13.90,0.18,5.06,0.00,1.54
  └─ Dividends received,0.00,0.00,0.00,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.02
  └─ Other investing items,0.00,0.00,-47.57,0.97,-1.48,0.00,-12.99,1.30,-17.01,17.01,-15.18
Cash from Financing Activity,0.00,0.54,0.11,-0.77,-0.37,-0.30,-0.02,0.88,-0.90,0.05,0.00
  └─ Proceeds from borrowings,0.00,0.55,0.13,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,-0.75,-0.32,-0.33,0.00,0.00,-0.90,0.00,0.00
  └─ Interest paid fin,0.00,0.00,-0.02,-0.02,-0.05,0.00,-0.02,-0.02,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.06,0.00
Net Cash Flow,0.00,-36.32,-0.21,0.50,4.13,11.80,0.03,-3.25,-13.38,-0.26,-0.07
  └─ Free Cash Flow,0.00,-57.66,47.25,-0.34,5.96,11.93,30.19,5.72,20.71,13.16,13.55
  └─ CFO/OP,0%,-6448%,1259%,23%,164%,314%,522%,232%,864%,2743%,6324%
