Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-20,-1,6,32,15,46,37,65,281,
  └─ Profit from operations,5,14,19,25,24,24,27,21,138,
  └─ Receivables,-14,-26,6,-22,5,-2,9,8,-52,
  └─ Inventory,-4,-2,-51,-12,-36,-29,-35,13,-78,
  └─ Payables,3,29,-6,-1,28,20,21,24,167,
  └─ Other WC items,-10,-17,38,41,-7,33,14,-1,106,
  └─ Working capital changes,-25,-15,-13,7,-9,22,9,44,143,
  └─ Direct taxes,0,0,0,0,1,0,0,0,0,
Cash from Investing Activity,-2,-31,-37,-14,-3,-21,-69,-4,-151,
  └─ Fixed assets purchased,-2,-28,-10,-14,-1,-3,-10,0,-56,
  └─ Fixed assets sold,0,0,0,0,0,0,0,1,4,
  └─ Capital WIP,0,0,0,0,-1,0,0,0,-91,
  └─ Investments purchased,0,0,-0,0,0,0,-64,0,-11,
  └─ Investments sold,0,0,0,0,0,0,0,0,0,
  └─ Interest received,0,0,0,0,0,0,0,0,1,
  └─ Dividends received,0,0,0,0,0,0,0,0,1,
  └─ Issue of shares on acq,0,0,0,0,0,0,-0,-5,-14,
  └─ Inter corporate deposits,-0,-0,-0,0,0,0,0,0,0,
  └─ Other investing items,-0,-3,-27,-0,-1,-18,5,0,15,
Cash from Financing Activity,14,-10,8,-19,-11,-25,32,-50,-141,
  └─ Proceeds from borrowings,15,0,18,0,6,0,51,0,63,
  └─ Repayment of borrowings,0,-6,0,-5,-1,-10,0,-32,-134,
  └─ Interest paid fin,-1,-4,-10,-13,-14,-13,-16,-17,-70,
  └─ Financial liabilities,0,0,0,-1,-2,-2,-3,-1,0,
  └─ Other financing items,0,-0,0,0,0,0,0,0,0,
Net Cash Flow,-8,-42,-23,-0,2,-0,0,11,-10,
  └─ Free Cash Flow,-22,-29,-4,18,14,42,27,66,138,
  └─ CFO/OP,-676%,-16%,34%,144%,61%,191%,137%,340%,198%,
