Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,644,626,603,1644,1669,2044,2771,2897,2748,3340,2803,2741
  └─ Profit from operations,938,933,874,1675,2056,2533,3231,3609,3530,3700,3489,2784
  └─ Receivables,2,99,-1,-13,-49,-209,44,-252,-134,-109,-8,25
  └─ Inventory,8,-41,-7,5,-26,-17,25,-10,-60,-31,4,-51
  └─ Payables,-40,35,-25,64,-15,72,33,117,23,251,-28,82
  └─ Loans Advances,-64,-181,-1,-20,-0,-13,3,-4,-2,1,2,2
  └─ Other WC items,6,1,-30,206,119,43,24,156,135,263,20,407
  └─ Working capital changes,-87,-87,-65,241,28,-124,129,7,-39,375,-9,466
  └─ Direct taxes,-207,-219,-206,-272,-415,-364,-589,-719,-742,-735,-676,-509
Cash from Investing Activity,-708,-201,-321,-835,-3593,-612,-806,-1080,-1359,-1815,-2142,-2754
  └─ Fixed assets purchased,0,-301,-183,-586,-745,-754,-703,-857,-1292,-1278,-1253,-976
  └─ Fixed assets sold,1,0,6,0,0,0,0,0,0,0,0,0
  └─ Capital WIP,-363,0,0,0,0,0,0,0,0,0,0,0
  └─ Investments purchased,-350,0,-82,-35,-3405,-99,-334,-385,-169,0,-266,-9
  └─ Investments sold,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest received,52,51,40,81,88,121,83,61,49,67,108,216
  └─ Dividends received,2,1,18,1,12,31,2,2,11,22,31,46
  └─ Other investing items,-51,48,-120,-296,457,89,147,99,41,-627,-762,-2031
Cash from Financing Activity,-338,-438,-297,-879,2013,-1382,-1494,-2096,-1659,-805,-547,-544
  └─ Proceeds from shares,69,38,3,6,2,1,1,1,0,0,0,0
  └─ Proceeds from borrowings,260,411,177,1135,2867,299,340,769,175,0,0,0
  └─ Repayment of borrowings,-441,-683,-275,-1550,-468,-1104,-1288,-2474,-1529,-565,0,0
  └─ Interest paid fin,-160,-139,-121,-335,-236,-425,-359,-226,-111,-39,-27,-29
  └─ Dividends paid,-66,-66,-81,-134,-152,-180,-175,-153,-176,-176,-492,-460
  └─ Financial liabilities,0,0,0,0,0,0,-13,-13,-18,-24,-29,-54
  └─ Other financing items,0,0,0,0,0,26,0,0,0,0,0,0
Net Cash Flow,-402,-13,-15,-70,89,50,471,-279,-271,720,114,-556
  └─ Free Cash Flow,282,326,426,1059,924,1290,2068,2041,1456,2062,1550,1765
  └─ CFO/OP,92%,91%,93%,117%,102%,95%,104%,101%,100%,111%,102%,123%
