Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,-1.75,-3.82,-4.85,-2.73,1.17,-0.09,-8.07,2.87,-1.90,-6.26
  └─ Profit from operations,0.54,0.48,0.69,0.66,0.48,-2.20,-3.82,-1.02,-3.19,-1.93
  └─ Receivables,-1.07,-0.29,-0.79,-1.47,-0.45,-0.95,1.41,-5.21,1.73,-0.44
  └─ Inventory,1.01,-1.11,-1.68,-1.48,-4.87,1.38,0.45,0.04,0.62,-0.18
  └─ Loans Advances,3.63,-1.36,-0.75,-0.29,-1.07,1.25,-5.37,-1.30,-1.15,-3.04
  └─ Other WC items,-5.84,-1.53,-2.29,-0.10,7.08,0.44,-0.73,10.36,0.09,-0.67
  └─ Working capital changes,-2.27,-4.28,-5.50,-3.34,0.69,2.11,-4.25,3.89,1.29,-4.33
  └─ Direct taxes,-0.02,-0.02,-0.04,-0.05,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-1.29,-0.61,-0.08,0.04,0.03,0.00,7.73,0.12,2.14,3.79
  └─ Fixed assets purchased,-1.25,-0.33,-0.12,-0.06,-0.02,-0.05,-0.44,-0.01,-0.44,-0.01
  └─ Fixed assets sold,0.02,0.00,0.00,0.00,0.00,0.00,8.05,0.00,0.00,0.00
  └─ Investments purchased,-0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.04,0.03,0.04,0.10,0.05,0.05,0.11,0.13,0.16,0.00
  └─ Other investing items,0.16,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,2.41,3.80
Cash from Financing Activity,0.80,4.91,4.42,2.76,-1.03,0.00,0.00,-1.97,-0.03,-0.03
  └─ Proceeds from borrowings,0.00,0.00,4.66,3.04,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-0.82,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.97,0.00,0.00
  └─ Dividends paid,0.00,0.00,-0.24,-0.28,-0.21,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.80,4.91,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,-0.03
Net Cash Flow,-2.24,0.47,-0.52,0.07,0.18,-0.09,-0.34,1.01,0.21,-2.50
  └─ Free Cash Flow,-2.98,-4.15,-4.97,-2.79,1.15,-0.14,-0.46,2.86,-2.34,-6.27
  └─ CFO/OP,162%,-481%,-512%,-265%,76%,8%,427%,-261%,209%,1605%
