Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3006,271,3209,4356,5832,7066,9851
  └─ Profit from operations,2856,3054,3605,4332,4952,8178,10251
  └─ Receivables,-1118,1250,-452,21,440,-837,-549
  └─ Payables,1338,-4082,63,-2,484,-5,508
  └─ Working capital changes,220,-2832,-389,19,924,-842,-41
  └─ Direct taxes,-70,49,-8,5,-45,-270,-358
Cash from Investing Activity,-8438,-11161,-3893,-6995,-294,-11056,-895
  └─ Fixed assets purchased,-8464,-11063,-3512,-7162,-302,-685,-1110
  └─ Fixed assets sold,0,0,0,0,0,78,123
  └─ Investments purchased,-16693,-4503,-1867,0,0,0,0
  └─ Investments sold,16719,4508,1732,137,0,0,0
  └─ Interest received,0,6,29,29,254,84,81
  └─ Acquisition of companies,0,-105,-317,0,-240,-13288,0
  └─ Other investing items,-1,-3,42,1,-5,2754,11
Cash from Financing Activity,5477,11848,297,2596,-5467,4368,-8398
  └─ Proceeds from shares,0,25215,317,0,0,6666,0
  └─ Proceeds from borrowings,8831,30184,10942,13909,3763,17101,6829
  └─ Repayment of borrowings,-4791,-39169,-7411,-6534,-2227,-9573,-5364
  └─ Proceeds from deposits,3594,0,0,0,0,0,0
  └─ Interest paid fin,-2169,-3359,-1365,-1707,-2294,-3288,-3548
  └─ Financial liabilities,0,-0,-4,-16,-30,-783,-1547
  └─ Other financing items,12,-1021,-2180,-3056,-4680,-5755,-4768
Net Cash Flow,46,959,-387,-43,70,378,559
  └─ Free Cash Flow,-5458,-10792,-303,-2805,5529,6460,8864
  └─ CFO/OP,108%,7%,93%,103%,121%,93%,102%
