Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2,6,18,-8,6,9
  └─ Profit from operations,1.44,2.14,13.57,16.65,28.12,46.05
  └─ Receivables,-5.96,-4.86,-7.87,-7.42,1.73,-25.54
  └─ Inventory,-0.14,0.82,-6.25,6.15,-15.79,-11.66
  └─ Payables,2.57,7.87,16.65,-12.51,-1.42,2.79
  └─ Loans Advances,0.00,0.00,-0.33,-3.94,-0.84,2.46
  └─ Other WC items,0.09,0.24,5.44,-2.17,3.96,7.00
  └─ Working capital changes,-3.44,4.06,7.65,-19.88,-12.36,-24.95
  └─ Direct taxes,-0.12,-0.35,-3.33,-4.53,-9.44,-12.24
  └─ Other operating items,0.00,0.00,-0.08,-0.20,-0.31,0.00
Cash from Investing Activity,-2,-12,-13,-10,-19,-87
  └─ Fixed assets purchased,-0,-2,-3,-5,-32,-63
  └─ Fixed assets sold,0,0,0,0,0,0
  └─ Investments purchased,-2,-1,-5,-11,-3,-3
  └─ Investments sold,0,0,0,2,19,11
  └─ Interest received,0,0,0,0,0,1
  └─ Dividends received,0,0,1,1,2,0
  └─ Other investing items,-0,-9,-5,2,-4,-32
Cash from Financing Activity,4,6,-4,29,20,65
  └─ Proceeds from shares,1.63,0.00,2.36,34.80,0.00,40.00
  └─ Proceeds from borrowings,2.58,6.35,0.00,0.00,0.00,5.64
  └─ Repayment of borrowings,0.00,0.00,-5.56,-1.29,-3.86,0.00
  └─ Interest paid fin,-0.24,-0.58,-0.79,-0.52,-0.41,-0.48
  └─ Other financing items,0.00,0.00,0.00,-3.95,24.22,20.02
Net Cash Flow,0,0,1,11,7,-13
  └─ Free Cash Flow,-2,4,15,-13,-26,-54
  └─ CFO/OP,-131%,283%,156%,-21%,55%,49%
