Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1.86,0.67,1.09,-0.69,6.17,5.86,
  └─ Profit from operations,0.92,-0.72,0.14,0.44,7.08,8.96,
  └─ Receivables,0.00,1.05,-1.42,0.39,-1.34,-2.26,
  └─ Inventory,0.00,0.04,0.93,0.19,-0.12,0.13,
  └─ Payables,-2.68,0.27,1.51,-1.36,1.67,1.33,
  └─ Other WC items,0.00,0.00,0.00,-0.06,0.04,-0.18,
  └─ Working capital changes,-2.68,1.37,1.02,-0.84,0.26,-0.98,
  └─ Direct taxes,-0.06,0.02,-0.07,-0.29,-1.18,-2.12,
  └─ Other operating items,-0.04,0.00,0.00,0.00,0.00,0.00,
Cash from Investing Activity,0.04,-1.11,0.28,2.57,-4.27,-4.40,
  └─ Fixed assets purchased,-0.32,-1.44,-0.42,-0.19,-1.92,-0.58,
  └─ Fixed assets sold,0.00,0.00,0.05,1.89,0.01,0.00,
  └─ Investments purchased,0.00,0.00,0.00,0.00,-0.03,-8.23,
  └─ Interest received,0.10,0.09,0.10,0.14,0.22,0.25,
  └─ Other investing items,0.26,0.24,0.55,0.73,-2.55,4.15,
Cash from Financing Activity,3.37,-0.19,-0.10,-1.20,-1.24,-1.50,
  └─ Proceeds from shares,3.31,0.00,0.00,0.00,0.00,0.00,
  └─ Proceeds from borrowings,0.44,0.35,0.00,0.00,0.00,0.00,
  └─ Interest paid fin,-0.32,-0.47,-0.53,-0.45,-0.41,-0.36,
  └─ Dividends paid,-0.06,-0.07,-0.04,-0.04,-0.38,-0.63,
  └─ Financial liabilities,0.00,0.00,0.00,0.00,-0.44,-0.51,
  └─ Other financing items,0.00,0.00,0.47,-0.71,0.00,0.00,
Net Cash Flow,1.55,-0.63,1.27,0.68,0.66,-0.04,
  └─ Free Cash Flow,-2.18,-0.77,0.72,1.01,4.26,5.28,
  └─ CFO/OP,-191%,-87%,-1450%,-267%,108%,92%,
