Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,14638,18311,-6624,-7366,-9218,-4827,37868,-35487,-7045,-4437,18534,4753
  └─ Profit from operations,9347,7917,11120,9205,9538,12949,12052,11755,12827,15923,18316,20014
  └─ Loans Advances,-36950,28682,-18829,9843,-15493,-42124,-3671,-58326,-69354,-82126,-91535,-114372
  └─ Operating investments,-6556,51,-8593,-11321,-11905,-12180,-30651,10531,-30875,-23347,-32514,-12474
  └─ Operating borrowings,-10057,8617,-14068,4814,7067,-2188,-7340,-4943,36694,15445,40409,-3392
  └─ Operating Deposits,55787,-18760,26630,-19355,-442,34831,71712,882,42213,68417,79195,111167
  └─ Other WC items,4196,-7890,-4037,988,5408,4747,-4990,5170,1092,11,4808,4116
  └─ Working capital changes,6421,10700,-18898,-15032,-15365,-16913,25060,-46686,-20228,-21600,363,-14954
  └─ Direct taxes,-1130,-306,1154,-1539,-3391,-863,756,-556,356,1240,-145,-307
Cash from Investing Activity,-755,-609,-371,-260,71,-232,-182,-644,-521,-991,-854,-329
  └─ Fixed assets purchased,-1725,-539,-515,-344,-298,-962,-349,-572,-623,-851,-723,-890
  └─ Fixed assets sold,1153,43,229,89,426,605,19,23,100,24,50,45
  └─ Dividends received,47,17,34,7,11,14,22,16,21,14,31,29
  └─ Invest in subsidiaries,0,0,0,-91,0,0,0,0,0,0,0,0
  └─ Redemp n Canc of Shares,0,0,0,0,0,122,0,0,0,0,0,0
  └─ Acquisition of companies,0,0,0,0,-71,0,0,0,0,0,0,0
  └─ Other investing items,-229,-129,-119,78,3,-11,126,-111,-19,-178,-212,487
Cash from Financing Activity,1295,4864,3955,7185,7983,-3192,2398,1146,541,3868,34,-5672
  └─ Proceeds from shares,642,2759,2638,11223,10760,4617,0,2550,559,4982,111,123
  └─ Proceeds from debentures,1728,0,0,0,0,0,52,0,1500,500,2500,0
  └─ Redemption of debentures,0,0,0,0,0,0,0,-700,0,0,0,-1852
  └─ Repayment of borrowings,0,0,0,0,-6400,-2325,0,0,0,0,0,0
  └─ Interest paid fin,-1075,-1187,-1558,-1608,-1015,-846,-654,-704,-697,-794,-1302,-2099
  └─ Dividends paid,0,-400,0,0,0,0,0,0,-821,-821,-1275,-1844
  └─ Share application money,0,1304,0,-1722,4638,-4638,3000,0,0,0,0,0
  └─ Application money refund,0,0,418,0,0,0,0,0,0,0,0,0
  └─ Other financing items,0,2388,2457,-707,0,0,0,0,0,0,0,0
Net Cash Flow,15179,22566,-3040,-440,-1164,-8251,40085,-34985,-7026,-1560,17714,-1248
  └─ Free Cash Flow,14066,17814,-6910,-7620,-9090,-5184,37538,-36035,-7569,-5264,17861,3907
  └─ CFO/OP,52%,84%,-42%,-43%,-41%,-24%,160%,-159%,-28%,-13%,37%,9%
