Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,18,18,4,8,3,-7,8,1,0,-0,-6
  └─ Profit from operations,2.10,3.23,12.48,3.30,-1.36,-9.93,-0.94,-16.28,0.00,-0.44,-1.13
  └─ Receivables,-3.74,2.95,1.51,-1.93,3.17,8.72,-0.42,2.66,0.00,0.00,-1.70
  └─ Inventory,-2.43,6.47,-15.66,8.80,16.28,17.47,0.87,8.22,0.00,0.00,-0.27
  └─ Payables,23.59,-0.31,6.63,-4.57,-16.19,-25.52,4.72,-5.57,0.00,0.00,2.11
  └─ Loans Advances,-1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,-0.43,7.31,0.15,2.09,1.36,4.78,4.52,12.58,0.00,0.00,-5.58
  └─ Working capital changes,15.56,16.42,-7.37,4.38,4.62,5.46,9.68,17.89,0.00,0.00,-5.44
  └─ Direct taxes,0.09,0.12,-0.36,-0.04,0.37,0.06,0.02,-0.11,0.00,0.00,1.05
  └─ Other operating items,0.00,-1.65,-0.65,-0.04,-0.27,-2.99,-0.75,0.00,0.00,0.00,0.00
Cash from Investing Activity,0,0,1,5,0,0,0,27,-0,0,0
  └─ Fixed assets purchased,-0.03,-0.26,-0.29,-0.54,-0.04,-0.02,-0.03,-0.26,0.00,0.00,0.00
  └─ Fixed assets sold,0.00,0.45,0.59,5.25,0.01,0.00,0.01,26.92,0.00,0.00,0.00
  └─ Investments sold,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.26,0.24,0.26,0.23,0.29,0.19,0.07,0.01,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.06,0.00,0.00
Cash from Financing Activity,-18,-18,-6,-12,1,4,-10,-28,0,0,-0
  └─ Proceeds from borrowings,0.00,0.00,8.31,0.00,4.48,11.17,6.12,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,-13.93,-15.75,-5.01,-6.15,-0.01,0.00,-5.90,-30.41,0.00,0.00,0.00
  └─ Proceeds from deposits,4.50,6.00,0.23,2.10,4.07,0.00,0.42,2.52,0.00,0.00,0.00
  └─ Interest paid fin,-8.18,-8.67,-9.15,-8.10,-7.49,-8.21,-10.26,-0.17,0.00,0.00,-0.01
  └─ Financial liabilities,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,1,0,-1,0,5,-4,-2,0,-0,-0,-6
  └─ Free Cash Flow,18,18,4,12,3,-7,8,28,0,-0,-6
  └─ CFO/OP,552%,271%,34%,278%,-226%,85%,-1125%,-176%,,100%,581%
