Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-19.94,0.61,7.88,-2.35,-10.49,7.89,21.83
  └─ Profit from operations,6.56,6.67,11.07,6.94,0.84,0.93,4.72
  └─ Receivables,-14.38,7.11,0.56,-2.86,9.77,-4.80,3.64
  └─ Inventory,-0.58,-7.27,1.81,-1.21,0.38,0.53,3.19
  └─ Payables,1.54,-0.10,0.44,0.12,-1.05,1.32,3.33
  └─ Loans Advances,-6.36,0.00,-0.04,-0.08,-3.78,-0.69,0.58
  └─ Other WC items,-4.90,-3.70,-4.78,-6.36,-15.87,11.19,6.85
  └─ Working capital changes,-24.69,-3.96,-2.01,-10.39,-10.54,7.54,17.59
  └─ Direct taxes,-1.80,-2.10,-1.18,1.11,-0.78,-0.58,-0.48
Cash from Investing Activity,-2.77,-3.22,-8.25,-14.48,-3.86,-4.19,-14.69
  └─ Fixed assets purchased,-2.58,-3.23,-8.34,-14.53,-3.86,-4.19,-14.69
  └─ Interest received,0.13,0.01,0.09,0.05,0.00,0.00,0.00
  └─ Other investing items,-0.32,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,5.18,2.33,2.43,14.64,14.34,-3.42,-7.28
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,27.50,0.00,0.00
  └─ Proceeds from borrowings,4.44,3.20,2.84,16.39,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-11.12,-2.89,-6.39
  └─ Interest paid fin,0.00,-0.87,-0.83,-1.54,-1.76,-1.09,-0.88
  └─ Dividends paid,0.00,0.00,0.00,-0.21,0.00,0.00,0.00
  └─ Other financing items,0.75,0.00,0.42,0.00,-0.28,0.56,0.00
Net Cash Flow,-17.52,-0.28,2.06,-2.18,0.00,0.28,-0.13
  └─ Free Cash Flow,-22.52,-2.62,-0.46,-16.88,-14.35,3.70,7.14
  └─ CFO/OP,-287%,40%,88%,-50%,-202%,228%,518%
