Metric,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,5.25,-24.50,-1.56,-2.02,-4.97,-1.67,-2.93,-16.57,-7.37,8.50
  └─ Profit from operations,6.89,61.85,-1.72,-0.63,0.29,-0.20,-0.47,-1.71,-3.29,4.54
  └─ Receivables,0.20,0.00,-0.39,-0.34,-4.13,3.17,-3.57,-1.84,-0.86,0.00
  └─ Inventory,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Payables,-1.76,-2.74,1.54,-0.12,-0.70,-0.51,0.33,0.24,2.92,0.00
  └─ Loans Advances,0.82,-1.03,-0.34,-0.78,-0.16,-4.00,0.20,-1.23,-0.35,0.00
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.79
  └─ Working capital changes,-0.40,-3.77,0.81,-1.24,-4.98,-1.35,-3.03,-2.83,1.71,4.79
  └─ Direct taxes,-1.25,-17.99,-0.65,-0.15,-0.28,-0.13,0.57,-1.12,-1.56,-0.82
  └─ Other operating items,0.00,-64.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional CF items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.91,-4.23,0.00
Cash from Investing Activity,-3.08,25.30,6.29,2.11,5.72,2.11,11.57,23.39,8.94,-10.83
  └─ Fixed assets purchased,-2.47,-0.37,0.00,0.00,-0.01,-1.29,-0.30,-1.91,0.00,-0.21
  └─ Fixed assets sold,0.00,0.00,2.55,0.00,0.00,0.00,0.00,14.52,0.02,0.32
  └─ Investments purchased,-1.50,-5.48,-15.94,-7.94,-9.57,-30.79,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,23.57,15.89,4.41,0.00,0.00,6.84,3.35,3.14,0.00
  └─ Interest received,0.08,6.37,1.88,3.18,3.75,5.03,2.08,3.00,4.14,5.89
  └─ Dividends received,0.82,1.22,2.00,2.50,1.19,3.68,4.46,4.51,3.11,0.04
  └─ Other investing items,0.00,-0.02,-0.09,-0.03,10.37,25.48,-1.50,-0.09,-1.46,-16.87
Cash from Financing Activity,-2.64,-0.84,-1.87,-1.56,-1.29,-1.32,-2.24,-7.83,-1.54,-1.40
  └─ Repayment of borrowings,-0.89,0.00,-0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-0.97,-0.07,0.00,0.00,0.00,0.00,-0.58,-0.12,-0.07,-0.08
  └─ Dividends paid,-0.77,-0.77,-1.55,-1.56,-1.29,-1.32,-1.66,-1.64,-1.65,-1.32
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.07,0.18,0.00
Net Cash Flow,-0.47,-0.05,2.86,-1.46,-0.54,-0.88,6.40,-1.01,0.03,-3.73
  └─ Free Cash Flow,2.78,-24.87,0.99,-2.02,-4.98,-2.96,-3.23,-3.96,-7.35,8.61
  └─ CFO/OP,114%,183%,27%,73%,219%,56%,49%,347%,104%,-126%
