Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,-4,-42,-40,-4,-1
  └─ Profit from operations,-6.99,-36.54,-35.62,-44.21,-22.12
  └─ Receivables,0.07,6.12,2.94,31.44,0.05
  └─ Inventory,40.86,85.52,29.83,67.81,34.11
  └─ Payables,-8.01,-18.14,-41.63,-53.33,-15.01
  └─ Operating investments,0.02,-0.04,0.00,2.12,0.00
  └─ Other WC items,-29.67,-79.26,4.46,-7.72,1.93
  └─ Working capital changes,3.27,-5.80,-4.40,40.32,21.07
  └─ Direct taxes,0.02,0.00,0.00,0.00,0.00
Cash from Investing Activity,-5,0,1,-0,0
  └─ Fixed assets purchased,-3.51,-0.29,0.00,-0.02,0.00
  └─ Fixed assets sold,0.01,0.18,0.00,0.00,0.00
  └─ Interest received,0.00,0.46,0.27,0.10,0.04
  └─ Other investing items,-1.39,-0.15,0.79,-0.11,0.02
Cash from Financing Activity,9,42,39,3,1
  └─ Proceeds from borrowings,0.35,17.14,15.77,4.95,7.34
  └─ Repayment of borrowings,-3.91,-2.64,0.00,-2.64,0.00
  └─ Interest paid fin,0.00,0.00,0.00,0.00,-6.33
  └─ Other financing items,12.47,27.46,23.41,1.07,0.00
Net Cash Flow,0,-0,0,-1,0
  └─ Free Cash Flow,-7,-42,-40,-4,-1
  └─ CFO/OP,53%,116%,122%,6%,5%
