Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.00,9.43,-3.52,-0.56,-3.68,-7.06,-8.62,-6.76,0.87,0.17,-3.36
  └─ Profit from operations,0.00,8.82,-1.04,-1.28,-6.11,-2.92,-6.20,-8.57,0.38,-0.33,-1.74
  └─ Receivables,0.00,-0.10,-0.41,0.26,-1.17,0.60,0.26,0.29,1.13,0.03,0.09
  └─ Inventory,0.00,-0.04,0.26,-0.31,-2.75,-0.80,-0.71,0.15,3.53,0.76,0.16
  └─ Payables,0.00,-0.01,-0.12,0.52,2.29,-0.65,1.77,1.51,-3.34,-0.54,-0.16
  └─ Loans Advances,0.00,0.05,0.01,0.01,-0.30,0.28,-0.06,0.03,0.07,0.01,-0.01
  └─ Operating investments,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,0.00,0.66,-2.21,0.24,4.35,-2.97,-3.30,-0.17,-0.91,0.24,-1.69
  └─ Working capital changes,0.00,0.62,-2.48,0.72,2.43,-3.54,-2.03,1.81,0.49,0.50,-1.61
  └─ Direct taxes,0.00,0.00,0.00,0.00,0.00,-0.59,-0.39,0.00,0.00,0.00,-0.01
Cash from Investing Activity,-0.00,-3.17,3.63,-2.89,3.18,4.19,-0.90,0.19,0.23,0.18,-18.31
  └─ Fixed assets purchased,0.00,-4.28,0.00,-1.11,-0.23,0.00,-1.48,-0.11,0.00,0.00,-0.73
  └─ Fixed assets sold,0.00,0.00,3.85,0.00,0.00,0.63,0.00,0.00,0.02,0.00,0.00
  └─ Investments purchased,0.00,-1.16,-0.38,-1.96,0.00,-0.72,0.00,0.00,0.00,0.00,-17.62
  └─ Investments sold,0.00,0.00,0.00,0.00,2.87,0.00,0.28,0.00,0.01,0.02,0.00
  └─ Investment income,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.17,0.08,0.00
  └─ Interest received,0.00,0.00,0.00,0.18,0.54,4.27,0.30,0.00,0.03,0.07,0.04
  └─ Dividends received,0.00,2.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,-0.00,0.03,0.05,3.45,1.09,2.69,12.91,0.36,-0.03,-0.10,43.84
  └─ Proceeds from shares,0.00,0.00,0.00,3.42,0.88,3.42,13.14,0.50,0.25,0.00,44.66
  └─ Proceeds from borrowings,0.00,0.03,0.05,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.03,0.00,0.00,-0.69
  └─ Interest paid fin,0.00,0.00,0.00,-0.07,-0.37,-0.28,-0.29,-0.10,-0.28,-0.10,-0.03
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.10
  └─ Other financing items,0.00,0.00,0.00,0.09,0.08,-0.45,0.06,0.00,0.00,0.00,0.00
Net Cash Flow,-0.00,6.29,0.16,-0.01,0.59,-0.18,3.40,-6.20,1.08,0.26,22.17
  └─ Free Cash Flow,-0.00,5.15,0.33,-1.67,-3.91,-6.43,-10.10,-6.87,0.89,0.17,-4.09
  └─ CFO/OP,-0%,-709%,451%,44%,119%,599%,129%,79%,-25%,-37%,191%
