Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,3.82,0.91,-0.42,5.66,3.90,2.66,-1.71
  └─ Profit from operations,4.09,5.10,4.18,5.10,3.28,3.15,-2.20
  └─ Receivables,0.49,-1.17,-2.93,2.68,4.08,0.47,1.99
  └─ Inventory,0.88,-0.77,-1.21,0.12,-2.99,-4.90,-4.38
  └─ Payables,-0.10,-0.62,0.74,-1.56,0.54,2.70,2.25
  └─ Other WC items,0.00,0.00,0.00,-0.68,-1.01,1.24,0.63
  └─ Working capital changes,1.27,-2.56,-3.40,0.56,0.62,-0.48,0.48
  └─ Interest paid,-0.65,-0.49,-0.58,0.00,0.00,0.00,0.00
  └─ Direct taxes,-0.84,-1.14,-0.62,0.00,0.00,0.00,0.00
  └─ Other operating items,-0.05,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-0.49,0.71,-1.26,-0.38,-0.58,-2.41,-3.72
  └─ Fixed assets purchased,-0.49,0.71,-1.26,-0.38,-0.58,-2.12,-3.72
  └─ Fixed assets sold,-0.00,-0.00,-0.00,-0.00,-0.00,0.21,-0.00
  └─ Capital WIP,-0.00,-0.00,-0.00,-0.00,-0.00,-0.50,-0.00
Cash from Financing Activity,-4.01,1.49,0.00,-4.41,-2.47,1.56,5.84
  └─ Proceeds from borrowings,0.00,1.49,0.00,0.00,0.00,2.14,6.56
  └─ Repayment of borrowings,-4.01,0.00,0.00,-3.46,-1.93,0.00,0.00
  └─ Interest paid fin,0.00,0.00,0.00,-0.95,-0.54,-0.58,-0.72
Net Cash Flow,-0.68,3.11,-1.68,0.87,0.86,1.81,0.41
  └─ Free Cash Flow,3.33,1.62,-1.68,5.28,3.32,0.25,-5.43
  └─ CFO/OP,140%,50%,5%,95%,111%,84%,78%
