Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-2317,-304,4384,-21810,-24573,-57721,55396,23598,-25816,9645,6386,21217
  └─ Profit from operations,3373,4457,6087,8153,8642,4052,5489,5049,2532,5320,6446,7536
  └─ Loans Advances,-20047,-23158,-34717,-72504,-40445,42158,-3727,-16270,-20751,-27327,-21699,-30042
  └─ Operating investments,-1292,-1892,2765,-10378,-15932,24166,-1810,4374,-15630,-2224,-2908,1865
  └─ Operating Deposits,16973,20545,31153,57831,26869,-122247,57535,34217,20320,48847,18190,34549
  └─ Other WC items,-285,1103,973,-2618,-1094,-5286,-1290,-3673,-12220,-14594,6415,6276
  └─ Working capital changes,-4651,-3401,174,-27669,-30602,-61208,50708,18648,-28281,4702,-1,12648
  └─ Direct taxes,-1039,-1360,-1877,-2294,-2613,-566,-801,-99,-67,-377,-58,1032
Cash from Investing Activity,-3591,-4023,-4478,-8738,-6235,14128,441,-14566,-13026,-12453,8514,-4971
  └─ Fixed assets purchased,-113,-267,-389,-393,-303,-542,-270,-410,-792,-981,-742,-739
  └─ Fixed assets sold,2,2,4,9,6,7,11,12,52,19,20,37
  └─ Investments purchased,-3480,-3758,-4089,-8361,-5996,0,0,-14113,-12165,-11469,0,-4269
  └─ Investments sold,0,0,0,0,0,14727,651,0,0,0,9249,0
  └─ Other investing items,0,-0,-4,7,59,-64,49,-55,-122,-22,-14,0
Cash from Financing Activity,7574,4989,11429,35748,33039,25038,-34942,8391,11450,2771,-5651,-6485
  └─ Proceeds from shares,3006,74,4958,142,95,11864,14880,0,5088,17,2882,34
  └─ Redemption of debentures,0,0,0,0,0,0,-307,0,0,0,0,0
  └─ Proceeds from borrowings,0,0,0,0,34413,14135,0,9804,7178,3034,0,0
  └─ Repayment of borrowings,0,0,0,0,-718,-402,-49515,-1413,-1764,-280,-8536,-6521
  └─ Dividends paid,-289,-376,-421,-549,-622,-463,0,0,0,0,0,0
  └─ Other financing items,4857,5291,6893,36155,-128,-95,0,0,948,0,3,1
Net Cash Flow,1666,662,11336,5199,2231,-18555,20895,17423,-27392,-38,9249,9761
  └─ Free Cash Flow,-2428,-569,3999,-22195,-24871,-58256,55137,23199,-26555,8683,5665,20515
  └─ CFO/OP,-14%,10%,54%,-143%,-123%,433%,1101%,216%,-209%,62%,33%,112%
