Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1,-1,2,0,-0,-0,6,-6,-3,-1,17,23
  └─ Profit from operations,-8.33,3.49,5.82,-3.80,-9.86,-1.04,10.00,0.40,6.12,11.13,20.38,26.99
  └─ Receivables,-11.05,13.74,-9.59,-25.56,7.66,26.81,2.09,-14.21,-6.34,-2.97,-11.37,-7.32
  └─ Inventory,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.40,0.21,-0.01
  └─ Payables,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.60,-4.93,-4.24,10.39,7.23
  └─ Loans Advances,-6.26,4.11,2.81,1.64,10.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,25.36,-22.75,2.47,27.86,-8.24,-26.04,-6.28,-9.95,1.95,-4.66,-2.13,-3.26
  └─ Working capital changes,8.05,-4.90,-4.31,3.94,9.59,0.77,-4.18,-6.55,-9.33,-12.26,-2.90,-3.37
  └─ Direct taxes,-1.21,0.00,0.00,0.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,-1.05
Cash from Investing Activity,4,1,-0,0,0,0,0,-15,-10,-38,-50,-45
  └─ Fixed assets purchased,-0.04,-0.02,-0.32,-0.08,0.00,-0.01,0.00,-0.57,-0.08,-18.11,-33.12,-32.50
  └─ Fixed assets sold,0.04,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.10
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.59
  └─ Interest received,0.23,0.60,0.00,0.09,0.01,0.00,0.00,0.12,0.04,0.08,0.14,0.46
  └─ Invest in subsidiaries,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.41,-9.64,-22.07,-16.96,0.00
  └─ Other investing items,3.82,0.00,0.00,0.00,0.00,0.02,0.01,-1.95,0.00,2.38,0.00,-15.54
Cash from Financing Activity,-1,-0,-1,-0,0,0,-6,23,11,43,29,23
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,31.00,0.00,0.31
  └─ Proceeds from borrowings,0.53,1.65,0.00,0.00,0.00,0.00,0.00,23.29,0.00,0.69,0.69,23.24
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-3.57,0.00,0.00,0.00
  └─ Interest paid fin,-1.62,-2.05,-1.39,-1.83,-0.61,-0.24,-0.22,-0.02,-0.32,-0.02,-0.06,-0.50
  └─ Other financing items,0.00,0.00,0.08,1.56,0.88,0.51,-5.77,-0.02,14.73,11.27,28.12,0.00
Net Cash Flow,1,-1,-0,-0,0,-0,-0,2,-2,4,-4,1
  └─ Free Cash Flow,-1,-1,1,0,-0,-0,6,-7,-3,-19,-16,-10
  └─ CFO/OP,1%,17%,-29%,-3%,3%,8%,-1353%,-1618%,-120%,-10%,128%,139%
