Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,89,122,278,281,184,178,383,-212,451,260,584,505
  └─ Profit from operations,183,234,333,685,431,462,474,299,389,469,643,783
  └─ Receivables,11,-1,11,-27,1,-40,22,-47,-8,-22,4,-4
  └─ Inventory,-23,-64,-70,-169,146,-164,-12,-434,184,-81,4,-59
  └─ Payables,-30,52,107,37,-107,38,22,65,-24,41,79,-19
  └─ Loans Advances,-1,-29,0,-1,-0,-0,0,0,-2,-1,1,1
  └─ Other WC items,9,3,4,-7,-141,-11,2,-20,2,-8,17,39
  └─ Working capital changes,-34,-39,52,-167,-101,-178,34,-436,152,-71,104,-43
  └─ Direct taxes,-60,-73,-107,-238,-146,-106,-126,-75,-90,-138,-163,-235
Cash from Investing Activity,-84,18,-408,-269,-27,-79,-366,299,-418,-218,-485,-385
  └─ Fixed assets purchased,-16,-67,-92,-80,-25,-35,-76,-55,-160,-131,-153,-81
  └─ Fixed assets sold,0,0,1,0,1,1,33,0,0,0,5,3
  └─ Investments purchased,-69,0,-324,-202,-23,-25,-499,-754,-1054,-558,-1185,-2050
  └─ Investments sold,0,80,0,0,0,0,0,1094,1013,868,911,1202
  └─ Interest received,0,1,1,1,5,10,7,9,27,67,55,65
  └─ Dividends received,1,5,7,11,15,24,0,0,0,0,0,0
  └─ Other investing items,1,-2,0,0,0,-53,169,4,-244,-464,-119,476
Cash from Financing Activity,-12,-74,101,-45,-106,-141,15,-68,-65,-63,-86,-104
  └─ Proceeds from borrowings,8,0,0,0,2,0,3,0,0,14,0,0
  └─ Repayment of borrowings,-6,-48,0,0,0,-8,-0,0,0,0,-1,-3
  └─ Interest paid fin,-1,-2,-3,-3,-3,-2,-2,-2,-2,-1,-2,-2
  └─ Dividends paid,-16,-30,-38,-49,-99,-149,-2,-86,-85,-88,-98,-125
  └─ Financial liabilities,0,0,0,0,0,-0,0,0,-1,-1,-1,-2
  └─ Other financing items,3,6,142,7,-6,17,15,19,23,13,16,28
Net Cash Flow,-6,66,-30,-34,51,-42,31,18,-32,-21,14,16
  └─ Free Cash Flow,73,56,187,201,160,144,340,-267,292,129,437,427
  └─ CFO/OP,82%,84%,116%,76%,80%,62%,110%,-44%,137%,87%,118%,99%
