Metric,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020
Cash from Operating Activity,-1.76,0.01,,-7.25,-3.05,-4.37,1.33,-0.10,0.14
  └─ Profit from operations,-0.32,-0.43,,0.04,-0.01,-0.30,0.04,0.06,0.10
  └─ Receivables,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,-0.14
  └─ Loans Advances,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,1.22
  └─ Operating investments,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,-0.65
  └─ Other WC items,-1.44,-0.46,,-8.44,-2.74,-4.08,1.32,-0.13,-0.38
  └─ Working capital changes,-1.44,-0.46,,-8.44,-2.74,-4.08,1.32,-0.13,0.06
  └─ Direct taxes,0.00,-0.03,,-0.02,-0.01,0.00,-0.03,-0.04,-0.03
  └─ Other operating items,0.00,0.94,,1.17,-0.29,0.00,0.00,0.00,0.00
Cash from Investing Activity,1.80,-0.10,,7.28,3.11,3.14,0.37,-0.60,0.01
  └─ Fixed assets purchased,0.00,0.00,,0.00,0.00,0.00,0.00,-0.15,-0.01
  └─ Investments purchased,0.00,-0.70,,0.00,0.00,0.00,0.00,-0.57,0.00
  └─ Investments sold,0.13,0.00,,7.28,3.09,2.92,0.35,0.10,0.00
  └─ Investment income,0.00,0.19,,0.00,0.00,0.16,0.00,0.00,0.00
  └─ Interest received,0.30,0.42,,0.00,0.01,0.01,0.01,0.01,0.01
  └─ Dividends received,0.00,0.00,,0.00,0.00,0.05,0.01,0.00,0.00
  └─ Other investing items,1.37,0.00,,0.00,0.00,0.00,0.00,0.00,0.01
Cash from Financing Activity,0.00,0.00,,0.00,0.10,1.16,-1.30,0.13,-0.14
  └─ Repayment of borrowings,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,-0.14
  └─ Other financing items,0.00,0.00,,0.00,0.10,1.16,-1.30,0.13,0.00
Net Cash Flow,0.04,-0.08,,0.03,0.16,-0.07,0.39,-0.57,0.00
  └─ Free Cash Flow,-1.76,0.01,,-7.25,-3.05,-4.37,1.33,-0.25,0.13
  └─ CFO/OP,-17600%,24%,,-18075%,-30400%,8740%,2267%,-35%,113%
