Metric,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Cash from Operating Activity,-0.52,-1.39,-0.06,-6.77,4.42,1.11,38.64,-28.03,-12.71,3.17,3.27,15.07
  └─ Profit from operations,-0.29,-0.86,0.30,0.56,-1.51,-0.91,-4.63,4.46,1.03,2.62,1.27,2.85
  └─ Receivables,0.11,-0.09,-0.45,-1.10,1.41,-0.31,0.29,0.05,-0.00,-0.12,0.02,-0.00
  └─ Payables,-0.33,-0.28,0.55,0.43,-0.67,0.14,-0.07,-0.06,0.01,0.25,0.20,-0.20
  └─ Loans Advances,-0.00,-0.00,-0.00,-0.03,0.03,-0.00,0.01,-0.05,0.03,-0.08,-0.01,0.14
  └─ Other WC items,-0.00,-0.00,-0.00,0.13,-1.47,0.06,0.28,-0.79,-0.08,-1.33,4.08,-4.04
  └─ Working capital changes,-0.22,-0.37,0.10,-0.57,-0.70,-0.11,0.51,-0.85,-0.05,-1.28,4.28,-4.10
  └─ Direct taxes,-0.01,-0.16,-0.46,-0.71,-1.03,0.02,-0.82,0.16,-1.82,-0.38,-0.57,-1.33
  └─ Other operating items,-0.00,-0.00,-0.00,-6.05,7.66,2.11,43.58,-31.80,-11.88,2.22,-1.71,17.65
Cash from Investing Activity,-3.11,-24.03,-24.65,-3.43,9.34,1.50,-9.00,4.18,1.37,1.90,0.87,3.19
  └─ Fixed assets purchased,-0.23,-0.05,-0.03,-0.06,-0.02,-0.01,-0.03,-0.15,-0.02,-0.02,0.00,-0.88
  └─ Fixed assets sold,0.16,0.11,0.12,0.05,8.65,0.00,0.00,0.06,0.21,1.10,0.00,1.00
  └─ Investments purchased,-0.90,-0.04,0.00,-4.24,0.00,0.00,-23.49,0.00,0.50,-0.02,0.00,0.00
  └─ Investments sold,0.54,0.27,1.83,0.35,0.00,0.00,13.80,3.06,0.00,0.00,0.39,2.63
  └─ Interest received,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.02,-0.02,0.00,0.00,0.00
  └─ Dividends received,1.07,1.08,0.04,0.57,0.70,1.51,0.71,1.18,0.69,0.85,0.49,0.45
  └─ Invest in subsidiaries,0.00,0.00,0.00,-0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Loans to subsidiaries,0.00,-21.95,-26.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-3.75,-3.45,0.00,-0.02,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00
Cash from Financing Activity,3.70,25.35,24.99,10.75,-14.50,-2.80,-28.97,27.90,6.89,-4.99,-4.14,-18.56
  └─ Proceeds from shares,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,4.25,39.25,25.00,58.00,0.00,2.25,0.00,30.00,0.00,1.68,2.50,1.40
  └─ Repayment of borrowings,-0.63,-13.90,-0.01,-47.25,-14.50,-5.00,-29.02,-2.12,6.89,-6.67,-6.64,-19.97
  └─ Share application money,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,0.00,0.00,-0.05,0.05,0.02,0.00,0.00,0.00,0.00
Net Cash Flow,0.07,-0.07,0.28,0.55,-0.74,-0.19,0.67,4.05,-4.45,0.09,-0.01,-0.30
  └─ Free Cash Flow,-0.59,-1.33,0.03,-6.78,13.05,1.10,38.61,-28.12,-12.52,4.25,3.27,15.19
  └─ CFO/OP,729%,-31%,6%,-100%,70%,13%,273%,-220%,-108%,32%,36%,163%
