Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026,Mar 2014
Cash from Operating Activity,14,13,26,31,18,32,30,4,27,58,34,,
  └─ Profit from operations,19.82,37.63,29.29,31.88,32.69,44.23,69.21,41.04,-6.61,60.20,29.71,,25.34
  └─ Receivables,29.40,-23.95,11.53,2.83,-19.83,-4.68,40.81,6.33,-21.08,-13.31,18.13,,-6.57
  └─ Inventory,9.57,0.77,-16.97,-13.23,-15.57,-22.52,-26.10,-44.85,47.13,3.70,-3.25,,-1.16
  └─ Payables,-40.91,4.64,1.74,15.08,24.86,23.71,-43.81,14.82,1.97,4.17,-3.94,,11.67
  └─ Loans Advances,-3.06,-4.40,-0.08,0.07,-3.64,-0.37,-0.14,0.00,0.00,0.00,0.00,,-1.78
  └─ Other WC items,-0.41,1.27,3.27,-3.22,1.42,-3.12,2.22,-6.72,6.49,2.17,-3.81,,2.04
  └─ Working capital changes,-5.41,-21.67,-0.51,1.52,-12.76,-6.98,-27.02,-30.42,34.51,-3.27,7.13,,4.20
  └─ Direct taxes,-0.60,-2.92,-2.47,-2.74,-2.25,-5.30,-12.68,-6.59,-1.09,1.50,-3.07,,-1.82
Cash from Investing Activity,-10,-9,-18,-12,-25,-16,-14,-7,-31,-46,-37,,
  └─ Fixed assets purchased,-11.75,-8.68,-20.90,-10.99,-21.77,-15.38,-9.30,-18.34,-29.99,-40.12,-31.14,,-7.19
  └─ Fixed assets sold,0.10,0.17,0.70,0.06,0.21,0.00,0.01,0.05,1.97,0.01,0.01,,0.02
  └─ Investments purchased,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.84,-1.43,0.00,,0.00
  └─ Interest received,1.47,1.71,1.07,0.94,0.00,0.00,0.73,0.98,1.11,2.87,2.80,,1.16
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,,0.00
  └─ Other investing items,-0.06,-1.97,1.48,-1.54,-3.50,-0.18,-5.43,10.28,-0.91,-7.29,-8.23,,-2.00
Cash from Financing Activity,-4,-4,-9,-18,6,-16,-16,3,4,-12,3,,
  └─ Proceeds from borrowings,18,20,17,8,22,5,1,25,21,24,0,,4
  └─ Repayment of borrowings,0,12,-13,-11,-8,-7,-6,-6,0,0,-24,,-10
  └─ Interest paid fin,-21,-34,-13,-13,-15,-17,-11,-14,-17,-21,-24,,-13
  └─ Dividends paid,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,,-1
  └─ Other financing items,0,-0,-0,0,8,3,2,0,1,-15,50,,0
Net Cash Flow,-0,0,-0,1,-2,0,-0,0,-0,0,-0,,
  └─ Free Cash Flow,2,5,6,20,-4,17,20,-14,-1,18,3,,
  └─ CFO/OP,73%,42%,97%,112%,68%,83%,63%,27%,-360%,96%,130%,,
