Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023
Cash from Operating Activity,0.00,-0.19,-0.07,-0.12,-0.12
  └─ Profit from operations,0.00,-0.15,-0.20,-0.11,-0.14
  └─ Loans Advances,0.00,0.00,0.13,0.00,0.00
  └─ Other WC items,0.00,-0.04,0.00,0.00,0.02
  └─ Working capital changes,0.00,-0.04,0.13,0.00,0.02
Cash from Investing Activity,0.00,-0.54,-0.09,0.00,0.00
  └─ Investments purchased,0.00,-1.11,-0.12,0.00,0.00
  └─ Investments sold,0.00,0.57,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.03,0.00,0.00
Cash from Financing Activity,0.00,0.81,0.09,0.11,0.12
  └─ Proceeds from shares,0.00,0.75,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.06,0.09,1.61,0.12
  └─ Dividends paid,0.00,0.00,0.00,-1.50,0.00
Net Cash Flow,0.00,0.07,-0.08,-0.01,0.00
  └─ Free Cash Flow,0.00,-0.19,-0.07,-0.12,-0.12
  └─ CFO/OP,0%,119%,35%,109%,86%
