Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.40,6.69,-2.94,-3.59,25.79,-12.55,26.75
  └─ Profit from operations,0.19,0.85,0.02,0.41,1.82,1.88,2.38
  └─ Receivables,-4.33,2.03,1.14,0.57,-4.34,-1.67,-26.55
  └─ Inventory,0.22,-6.10,6.10,-0.18,-8.95,-5.11,-1.40
  └─ Payables,0.00,0.00,0.00,0.00,0.00,-9.11,31.69
  └─ Loans Advances,-1.67,-0.06,-0.50,-6.68,7.39,-15.96,16.54
  └─ Other WC items,5.19,9.96,-9.70,2.41,29.90,17.55,4.43
  └─ Working capital changes,-0.60,5.83,-2.97,-3.88,24.00,-14.29,24.70
  └─ Direct taxes,0.00,0.00,0.00,-0.13,-0.03,-0.14,-0.33
Cash from Investing Activity,-0.07,-6.48,2.80,-1.14,-27.64,16.22,-26.12
  └─ Fixed assets purchased,-0.16,-8.30,0.00,-0.36,-0.52,-0.38,0.00
  └─ Fixed assets sold,0.00,0.00,9.95,0.00,0.00,0.00,0.07
  └─ Capital WIP,0.00,0.00,0.19,0.00,0.00,0.00,0.13
  └─ Investments purchased,-0.32,0.00,-6.26,0.00,0.00,-0.25,0.00
  └─ Investments sold,0.00,4.50,0.00,0.00,0.00,0.00,0.41
  └─ Other investing items,0.41,-2.68,-1.08,-0.78,-27.13,16.84,-26.73
Cash from Financing Activity,0.64,1.18,-1.27,4.67,1.98,-3.67,-1.08
  └─ Proceeds from borrowings,0.64,1.18,0.00,4.67,2.66,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,-1.27,0.00,0.00,-2.82,-0.20
  └─ Interest paid fin,0.00,0.00,0.00,-0.01,-0.68,-0.85,-0.88
Net Cash Flow,0.16,1.39,-1.41,-0.06,0.13,0.00,-0.45
  └─ Free Cash Flow,-0.56,-1.61,7.20,-3.95,25.27,-12.93,26.95
  └─ CFO/OP,105%,458%,-5880%,-824%,1519%,-722%,1488%
