Metric,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Cash from Operating Activity,90,196,146,156,20,78,94,106,8,26,7,7
  └─ Profit from operations,112.53,51.16,226.88,181.76,-99.48,113.61,80.54,17.19,-4.31,-19.09,-76.38,-9.60
  └─ Receivables,-71.88,68.30,-104.34,51.37,4.53,7.55,7.94,1.72,-11.84,-2.30,27.93,3.80
  └─ Inventory,-105.09,131.70,28.95,-108.52,119.07,-29.11,-17.81,41.17,18.23,-4.79,31.54,18.05
  └─ Payables,157.43,-53.72,-0.64,33.06,-8.53,-26.61,-0.52,62.37,-0.79,43.38,-21.87,-2.20
  └─ Loans Advances,0.00,0.00,0.00,0.00,68.39,-1.65,11.47,-10.53,6.92,0.00,0.00,0.00
  └─ Other WC items,0.00,0.00,0.00,0.00,-64.18,18.05,12.52,-5.77,-0.49,8.66,46.26,-2.74
  └─ Working capital changes,-19.54,146.28,-76.03,-24.09,119.28,-31.77,13.60,88.95,12.03,44.94,83.87,16.90
  └─ Direct taxes,-2.00,-1.49,-0.93,-1.90,-0.01,0.00,0.14,0.24,0.01,-0.01,-0.75,-0.48
  └─ Other operating items,-1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional CF items,0.00,-0.20,-3.95,0.00,0.00,-4.02,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,-127,-45,3,-28,-8,-2,1,2,0,1,1,-0
  └─ Fixed assets purchased,-162.28,-104.57,-5.72,-43.50,-11.83,-7.32,-4.53,-2.39,-1.85,-1.31,-0.19,-0.77
  └─ Fixed assets sold,34.97,56.46,8.03,14.87,1.20,6.24,0.57,0.48,0.06,0.83,0.10,0.42
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,0.00,0.00
  └─ Investments sold,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00
  └─ Interest received,0.86,2.91,0.76,0.67,1.02,3.27,0.94,0.96,1.32,1.00,1.14,0.00
  └─ Dividends received,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-0.69,0.00,0.00,-0.12,2.08,-4.18,4.10,2.71,0.68,0.00,0.00,0.00
Cash from Financing Activity,27,-128,-158,-133,-28,-74,-96,-109,-7,-27,-7,-7
  └─ Proceeds from shares,0.63,0.00,9.00,11.00,0.00,5.10,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Redemption of debentures,-57.69,-1.92,0.00,0.00,-0.80,-2.50,-4.58,-4.99,-5.62,0.00,0.00,0.00
  └─ Proceeds from borrowings,379.24,34.49,43.05,7.72,92.69,61.02,47.43,41.39,14.77,0.00,0.00,0.00
  └─ Repayment of borrowings,-208.32,-66.70,-128.47,-62.25,-30.22,-65.48,-56.31,-76.24,34.32,0.00,0.00,0.00
  └─ Interest paid fin,-92.06,-94.39,-81.10,-89.66,-90.75,-75.60,-82.39,-80.36,-50.26,-12.52,-8.77,-0.80
  └─ Financial liabilities,0.00,-0.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Share application money,0.28,0.00,0.00,0.00,0.00,0.00,0.00,11.10,0.00,0.00,0.00,0.00
  └─ Other financing items,4.67,0.85,0.00,-0.23,1.06,3.39,-0.01,-0.28,-0.19,-14.83,1.84,-6.59
Net Cash Flow,-11,22,-8,-6,-16,2,-0,-1,1,-1,1,-1
  └─ Free Cash Flow,-38,148,148,127,9,77,90,104,6,25,7,6
  └─ CFO/OP,473%,-197%,-845%,112%,-22%,85%,132%,7076%,-75%,-37%,-20%,-13%
