Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,569,252,338,391,106,941,622,308,353,383,192
  └─ Profit from operations,435,565,488,576,477,1000,1033,289,586,460,742
  └─ Receivables,26,-35,9,-31,1,-75,-186,37,-160,78,17
  └─ Inventory,111,-110,-54,-9,-237,-61,-97,342,-55,-54,-244
  └─ Payables,92,-10,27,34,-79,167,27,-174,1,159,-80
  └─ Loans Advances,0,0,-0,-3,-0,-0,-22,-1,7,4,-25
  └─ Operating Deposits,0,-2,-6,-5,0,0,0,0,0,0,0
  └─ Other WC items,-29,19,-7,6,58,123,202,-118,120,-65,-51
  └─ Working capital changes,201,-138,-30,-8,-258,152,-76,86,-88,122,-383
  └─ Direct taxes,-66,-175,-120,-177,-113,-212,-336,-68,-145,-199,-168
Cash from Investing Activity,-77,35,-162,-228,49,-877,-440,-294,-83,8,-156
  └─ Fixed assets purchased,-33,-96,-173,-102,-61,-65,-84,-169,-86,-116,-65
  └─ Fixed assets sold,1,1,0,0,1,0,381,1,0,0,6
  └─ Investments purchased,-93,0,-4,-152,0,-586,-1038,-172,-68,-316,-203
  └─ Investments sold,0,123,8,8,108,0,0,0,0,0,0
  └─ Interest received,6,0,0,8,5,26,41,28,31,50,36
  └─ Dividends received,5,7,8,10,11,13,13,14,17,19,20
  └─ Other investing items,35,0,-1,0,-14,-265,247,4,23,371,50
Cash from Financing Activity,-494,-282,-175,-163,-105,-90,-190,-29,-277,-349,-49
  └─ Proceeds from borrowings,0,0,7,0,193,0,73,248,0,0,201
  └─ Repayment of borrowings,-407,-117,0,-11,0,-78,0,0,-146,-158,0
  └─ Interest paid fin,-44,-18,-10,-7,-11,-8,-14,-25,-35,-30,-20
  └─ Dividends paid,-29,-149,-172,-145,-287,-4,-248,-248,-93,-155,-223
  └─ Financial liabilities,0,0,0,0,0,0,0,-3,-3,-7,-7
  └─ Other financing items,-14,2,0,0,0,0,0,0,0,0,0
Net Cash Flow,-2,4,1,-0,51,-26,-8,-15,-6,42,-13
  └─ Free Cash Flow,538,157,166,289,46,876,918,140,267,268,133
  └─ CFO/OP,156%,76%,95%,94%,49%,116%,94%,128%,85%,122%,53%
