Metric,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,0,0,4,6,1,-2,5,6,2,-1
  └─ Profit from operations,0.00,0.55,1.10,5.96,4.07,0.63,0.80,5.71,8.82,3.65,5.01
  └─ Receivables,0.00,-0.07,-2.02,-1.23,1.26,0.48,-2.48,2.13,-0.23,1.00,0.71
  └─ Inventory,0.00,-0.26,-0.08,0.24,0.47,-0.22,-0.91,-2.14,0.11,-0.51,0.94
  └─ Payables,0.00,-0.07,0.59,-0.72,0.10,0.51,0.05,-0.16,-0.08,-0.93,-0.36
  └─ Loans Advances,0.00,0.00,-0.02,-0.01,-0.05,-0.03,0.05,0.03,0.02,-0.02,0.06
  └─ Other WC items,0.00,-0.68,0.74,-0.68,0.64,-0.13,0.29,0.78,-0.77,0.06,-1.19
  └─ Working capital changes,0.00,-1.07,-0.80,-2.40,2.42,0.61,-3.00,0.65,-0.95,-0.40,0.15
  └─ Direct taxes,0.00,0.55,-0.02,0.08,-0.60,0.12,0.01,-1.08,-1.49,-1.13,-6.05
Cash from Investing Activity,0,-0,0,-4,-4,1,-1,-4,-3,-1,0
  └─ Fixed assets purchased,0.00,-0.13,-0.33,-1.33,-0.50,-0.26,-0.08,-1.79,-0.45,-0.49,-4.05
  └─ Fixed assets sold,0.00,0.06,0.00,0.02,0.00,0.01,0.00,5.64,0.00,0.02,31.25
  └─ Investments purchased,0.00,0.00,-0.02,-3.95,-0.21,-1.00,-1.18,-10.17,-1.80,-5.35,-39.25
  └─ Investments sold,0.00,0.00,0.00,0.02,0.00,0.00,1.32,0.76,0.01,3.26,11.76
  └─ Interest received,0.00,0.22,0.14,0.12,0.23,0.32,0.07,0.17,0.15,0.29,0.18
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.02
  └─ Inter corporate deposits,0.00,0.00,-0.03,-0.01,0.06,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,-0.15,0.50,0.92,-3.20,1.49,-1.01,1.57,-1.02,1.66,0.41
Cash from Financing Activity,0,-0,-0,0,-0,-1,-0,-0,-1,-2,-1
  └─ Dividends paid,0.00,-0.10,-0.11,0.00,-0.12,-0.55,0.00,-0.12,-0.83,-1.21,-0.81
  └─ Financial liabilities,0.00,0.00,0.00,0.00,-0.28,-0.27,-0.29,-0.32,-0.29,-0.32,-0.37
Net Cash Flow,0,-0,0,-1,2,1,-3,1,2,0,-2
  └─ Free Cash Flow,0,-0,-0,2,5,1,-2,9,6,2,26
  └─ CFO/OP,0%,-442%,58%,59%,164%,191%,-316%,109%,90%,88%,117%
