Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,57.61,1.83,110.51,55.22,-106.99,-55.75,20.96,-37.68,83.10,33.90,93.56,-0.07
  └─ Profit from operations,-4.45,34.92,31.28,-60.48,1.66,-12.28,-34.78,11.69,79.21,38.04,26.79,-13.60
  └─ Receivables,-41.75,-22.15,64.21,31.75,30.81,-10.86,35.38,45.42,-15.27,-32.09,76.12,8.77
  └─ Inventory,-64.46,15.16,15.06,21.18,14.24,8.39,15.18,4.17,31.24,7.24,1.13,-6.72
  └─ Payables,99.45,2.24,27.09,24.30,-53.34,-34.68,-6.80,-27.63,-45.83,-1.76,-7.41,-3.99
  └─ Loans Advances,1.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,60.38,-29.45,-21.34,49.09,-100.69,-0.96,10.98,-67.83,22.14,28.52,-0.27,16.54
  └─ Working capital changes,54.66,-34.19,85.03,126.32,-108.97,-38.11,54.74,-45.87,-7.72,1.92,69.57,14.59
  └─ Direct taxes,7.39,1.11,-5.80,-10.61,0.32,-5.36,1.01,-3.50,11.61,-6.05,-2.80,-1.06
Cash from Investing Activity,46.96,3.89,2.06,25.19,134.12,1.47,60.51,6.33,-50.12,14.80,-110.85,-45.06
  └─ Fixed assets purchased,-6,-9,-5,-4,-3,-1,-0,-0,-1,-5,-4,-8
  └─ Fixed assets sold,53,0,8,1,0,0,0,1,0,0,0,0
  └─ Investments purchased,0,0,0,0,0,0,0,0,-193,-72,-261,-266
  └─ Investments sold,0,8,0,31,148,31,24,0,134,74,313,62
  └─ Interest received,0,1,3,0,2,4,3,2,1,2,4,14
  └─ Dividends received,0,4,4,0,4,0,0,0,0,0,0,0
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,0,17,0,0
  └─ Other investing items,0,0,-8,-2,-18,-32,34,4,9,-1,-163,154
Cash from Financing Activity,-87.69,-33.54,-109.49,-70.01,-10.91,63.92,-79.13,8.93,-30.31,0.49,-0.62,-0.61
  └─ Proceeds from borrowings,40.21,85.56,54.72,144.05,37.54,176.05,47.96,101.93,50.52,28.04,0.00,0.00
  └─ Repayment of borrowings,-43.63,-58.28,-116.84,-159.03,-239.77,-75.24,-89.94,-164.13,-225.98,-23.10,0.00,0.00
  └─ Proceeds from deposits,0.00,0.00,0.00,0.00,242.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00
  └─ Interest paid fin,-52.93,-53.03,-53.72,-53.24,-58.66,-36.77,-36.89,-28.27,-18.65,-4.30,-0.51,-0.55
  └─ Dividends paid,0.00,0.00,0.00,-0.47,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Financial liabilities,-0.02,-0.04,-0.15,-0.14,0.00,-0.11,-0.26,-0.59,-0.20,-0.15,-0.11,-0.06
  └─ Other financing items,-31.32,-7.75,6.50,-1.19,8.00,0.00,0.00,0.00,164.00,0.00,0.00,0.00
Net Cash Flow,16.88,-27.82,3.07,10.40,16.21,9.65,2.35,-22.42,2.66,49.20,-17.91,-45.74
  └─ Free Cash Flow,104.41,-7.34,112.85,52.02,-109.64,-56.51,20.55,-37.26,81.81,28.98,89.76,-8.47
  └─ CFO/OP,-60%,5%,-336%,-46%,118%,33%,-53%,883%,122%,112%,327%,11%
