Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,118,-219,2457,2363,-2992,4374,-14,-1568,-407,-853,2723,-1126
  └─ Profit from operations,1985,1781,1431,1588,2053,1846,1901,1364,2209,2830,3517,3186
  └─ Loans Advances,851,-6477,-1853,-8313,-10368,-620,-3452,-3783,-11844,-11405,-10422,-18429
  └─ Operating investments,3457,2406,-992,2395,-4254,177,-7773,-2955,-1066,-170,-6082,778
  └─ Operating borrowings,575,-100,-1464,-148,-4,-4,-4,-4,0,-7,-2,1048
  └─ Operating Deposits,-3592,3643,3080,7546,9632,8149,10261,6655,7324,12737,13789,16790
  └─ Other WC items,-2817,-1077,2328,-525,-14,-5041,-859,-2602,3424,-4371,2655,-3734
  └─ Working capital changes,-1526,-1606,1099,956,-5008,2661,-1828,-2689,-2161,-3216,-63,-3546
  └─ Direct taxes,-341,-394,-72,-181,-36,-133,-88,-244,-455,-466,-731,-765
Cash from Investing Activity,-261,-136,-861,-164,-165,-115,-76,-85,-124,-257,-102,-302
  └─ Fixed assets purchased,-249,-136,-861,-164,-165,-115,-76,-85,-124,-186,-102,-469
  └─ Invest in subsidiaries,-12,0,0,0,0,0,0,0,0,-72,0,-144
  └─ Other investing items,0,0,0,0,0,0,0,0,0,0,0,311
Cash from Financing Activity,-338,-176,593,668,769,-339,-199,941,638,407,-1034,-500
  └─ Proceeds from shares,0,0,250,282,0,500,0,686,432,744,0,0
  └─ Proceeds from debentures,0,0,500,500,1000,0,0,360,521,0,0,0
  └─ Redemption of debentures,0,0,0,0,0,-600,0,0,0,0,-500,0
  └─ Interest paid fin,-54,-54,-55,-114,-231,-239,-199,-199,-222,-285,-298,-263
  └─ Dividends paid,-284,-122,-102,0,0,0,0,0,0,-52,-237,-237
  └─ Share application money,0,0,0,0,0,0,0,94,-94,0,0,0
Net Cash Flow,-480,-531,2189,2867,-2388,3920,-289,-712,107,-702,1587,-1928
  └─ Free Cash Flow,-131,-355,1596,2199,-3156,4259,-90,-1653,-531,-1038,2621,-1595
  └─ CFO/OP,10%,4%,112%,73%,-70%,140%,2%,-31%,1%,-5%,40%,-4%
