Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-153,-44,817,-239,-313,397,-68,1442,-137,2643,414,3104
  └─ Profit from operations,71,110,165,248,114,51,167,330,347,415,1558,3173
  └─ Receivables,-4,-18,-38,-1,-17,-46,-35,24,-42,-122,-126,-306
  └─ Payables,7,7,10,8,-21,34,22,-25,8,110,-79,17
  └─ Loans Advances,-4,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,-174,-70,713,-409,-353,407,-180,1196,-384,2415,-615,875
  └─ Working capital changes,-176,-81,686,-403,-391,395,-193,1194,-418,2403,-820,586
  └─ Direct taxes,-48,-73,-35,-109,-41,-49,-42,-83,-66,-174,-328,-655
  └─ Other operating items,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Exceptional CF items,0,0,0,25,5,0,0,0,0,-1,4,0
Cash from Investing Activity,371,164,95,-236,347,470,-190,-980,-111,-871,-758,-2740
  └─ Fixed assets purchased,-73,-62,-59,-63,-62,-38,-38,-32,-143,-131,-153,-515
  └─ Fixed assets sold,0,0,0,0,0,0,0,0,0,0,1,1
  └─ Investments purchased,-693,0,-741,-30,-734,-34,-15,-20,-350,-808,-902,-1130
  └─ Investments sold,601,200,508,75,901,367,449,36,835,84,619,221
  └─ Interest received,195,163,174,138,85,36,18,18,70,119,88,238
  └─ Dividends received,14,15,12,16,20,13,0,0,0,0,0,0
  └─ Investment in group cos,0,0,0,0,0,0,0,0,-9,0,-25,0
  └─ Redemp n Canc of Shares,0,0,0,0,0,101,0,0,0,517,0,0
  └─ Acquisition of companies,0,0,0,0,-15,-10,-2,-20,0,0,0,0
  └─ Other investing items,326,-153,200,-374,152,35,-602,-963,-514,-652,-386,-1554
Cash from Financing Activity,-45,-120,-85,108,-352,-618,-55,9,-186,-149,-206,-304
  └─ Proceeds from shares,1,0,0,0,0,19,8,105,0,0,0,12
  └─ Proceeds from borrowings,2,0,0,0,0,0,0,0,0,0,0,0
  └─ Interest paid fin,-1,-0,-1,-1,-1,-2,0,0,0,0,0,0
  └─ Dividends paid,-49,-124,-54,-184,-228,-158,-78,-96,-186,-165,-206,-316
  └─ Share application money,0,0,0,0,0,0,14,0,0,0,0,0
  └─ Other financing items,1,5,-30,293,-123,-476,0,0,0,16,0,0
Net Cash Flow,173,-0,827,-366,-318,249,-312,471,-434,1623,-550,60
  └─ Free Cash Flow,-225,-106,759,-301,-375,359,-106,1410,-280,2513,262,2589
  └─ CFO/OP,-36%,12%,447%,-47%,-124%,350%,-13%,433%,-22%,396%,40%,122%
