Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,6,9,20,-1,-6,-0,24
  └─ Profit from operations,3.84,4.42,2.73,-1.50,8.60,2.31,30.72
  └─ Inventory,0.00,0.08,0.00,0.00,0.00,0.00,0.00
  └─ Payables,-0.30,0.01,-0.06,0.01,0.09,-0.04,-0.08
  └─ Loans Advances,1.75,4.82,21.94,7.15,-13.46,4.91,-18.12
  └─ Operating borrowings,0.00,0.00,0.00,-0.38,0.00,0.00,-0.27
  └─ Other WC items,0.62,-0.30,-4.41,-6.05,-0.11,-7.22,12.04
  └─ Working capital changes,2.07,4.60,17.47,0.72,-13.47,-2.35,-6.43
  └─ Direct taxes,0.00,0.00,-0.51,-0.05,-0.64,-0.19,-0.50
Cash from Investing Activity,-4,-15,-6,-49,8,-39,-26
  └─ Fixed assets purchased,0.00,0.00,0.00,0.00,0.00,-0.04,0.00
  └─ Investments purchased,-6.55,-20.99,-17.68,0.00,0.00,-34.72,-25.70
  └─ Investments sold,2.90,5.74,12.10,50.77,7.62,0.30,1.83
  └─ Investment income,0.00,0.00,0.00,0.00,0.00,0.00,0.10
  └─ Other investing items,0.15,-0.10,0.00,-99.96,0.00,-4.07,-1.87
Cash from Financing Activity,0,0,-4,44,-1,36,-0
  └─ Proceeds from shares,0.00,0.00,0.00,44.80,0.00,41.53,0.00
  └─ Proceeds from borrowings,14.84,0.75,1.39,0.25,0.00,0.00,0.00
  └─ Repayment of borrowings,-13.89,-0.15,-5.69,-0.63,-0.46,-5.19,0.00
  └─ Interest paid fin,-0.51,-0.25,-0.11,-0.10,-0.09,-0.04,-0.20
Net Cash Flow,3,-6,10,-6,2,-2,-2
  └─ Free Cash Flow,6,9,20,-1,-6,-0,24
  └─ CFO/OP,286%,92%,22%,1%,-15%,0%,235%
