Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-15162,-34495,32209,-38390,37125,30416,12633,28137,22075,-5555,44384,-8637
  └─ Profit from operations,14114,16934,18738,16969,20705,25136,28270,30412,39249,44405,50739,53516
  └─ Loans Advances,-53689,-63834,-46540,-83305,-66702,-86703,-63518,-106572,-149553,-137622,-93763,-214445
  └─ Operating investments,-9169,-17613,12693,-7730,-4155,24432,-19644,-24190,4622,-38129,-13442,-8200
  └─ Operating Deposits,41703,36058,56680,40675,95088,91411,65466,122612,125161,121278,103818,162871
  └─ Other WC items,-8121,-1500,-4042,-1717,-4689,-20824,4086,10321,9282,11745,5179,4558
  └─ Working capital changes,-29276,-46889,18792,-52077,19542,8317,-13610,2171,-10488,-42728,1793,-55216
  └─ Direct taxes,0,-4540,-5322,-3283,-3122,-3037,-2027,-4446,-6687,-7231,-8148,-6936
Cash from Investing Activity,-7972,9211,-12458,-10007,-18674,-9485,-54288,-27112,-32351,-9001,-51178,-45917
  └─ Fixed assets purchased,-539,-1494,-774,-855,-880,-1104,-938,-1409,-1389,-2385,-2446,-2210
  └─ Fixed assets sold,10,19,7,12,55,27,14,7,12,9,13,50
  └─ Investments purchased,-7384,0,-11676,-8809,-17866,-8582,-53270,-25830,-19714,-6382,-47170,-43757
  └─ Investments sold,0,10700,0,0,0,0,0,0,0,0,0,0
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,0,-1612,0
  └─ Acquisition of companies,0,0,0,-395,0,0,0,0,0,0,0,0
  └─ Other investing items,-60,-15,-15,40,17,174,-93,120,-11259,-243,37,0
Cash from Financing Activity,31045,22495,-2487,41342,5643,8865,7279,47894,6641,22341,-7000,60358
  └─ Proceeds from shares,481,305,328,8833,172,15238,10151,277,380,557,686,681
  └─ Proceeds from borrowings,0,0,0,0,7183,0,0,49907,12435,21986,0,60677
  └─ Repayment of borrowings,0,0,0,0,-1700,-6070,-2931,-2377,-6000,0,-7513,-853
  └─ Dividends paid,-1109,-1337,-1444,-1457,-27,-332,0,0,-307,-308,-309,-310
  └─ Other financing items,31672,23526,-1371,33967,15,29,60,88,132,106,136,163
Net Cash Flow,7910,-2789,17263,-7055,24094,29795,-34375,48919,-3636,7785,-13794,5804
  └─ Free Cash Flow,-15691,-35970,31441,-39233,36300,29339,11708,26736,20697,-7931,41951,-10797
  └─ CFO/OP,-63%,-109%,180%,-208%,144%,121%,46%,87%,51%,2%,65%,-2%
