Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,3394,3538,3853,3934,2491,2082,3700,2952,2084,6234,3838,9898
  └─ Profit from operations,3710,4327,3398,2904,2990,3031,3017,3828,3565,5611,5755,10473
  └─ Receivables,24,-1265,723,1031,-279,-677,804,-7,-502,639,-727,-194
  └─ Inventory,-157,-61,38,57,81,-185,244,-506,-60,149,211,-55
  └─ Payables,29,850,-299,51,-187,161,-272,121,-408,113,-120,122
  └─ Loans Advances,238,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,0,-14,231,46,86,-73,91,-46,-164,107,-951,-161
  └─ Working capital changes,134,-490,693,1186,-298,-774,866,-438,-1134,1009,-1588,-289
  └─ Direct taxes,-449,-299,-239,-156,-201,-175,-183,-439,-347,-386,-329,-286
Cash from Investing Activity,-422,-3272,-762,-215,-55,301,-1030,-1387,-6778,-8197,-22990,-20271
  └─ Fixed assets purchased,-371,-35,-372,-121,-233,-121,-435,-2294,-4237,-8033,-6709,-10310
  └─ Fixed assets sold,11,0,3,2,15,28,94,0,0,1,2,199
  └─ Investments purchased,-5,-1,-2,-2,-1,-1,-1,-144,-61,0,-118,-209
  └─ Investments sold,67,78,0,0,0,0,0,167,116,24,1,50
  └─ Interest received,65,88,81,270,234,210,171,317,234,189,320,373
  └─ Dividends received,8,8,5,16,22,29,14,46,122,24,51,20
  └─ Redemp n Canc of Shares,0,0,0,0,0,0,0,0,76,83,122,0
  └─ Other investing items,-197,-3410,-478,-380,-92,157,-871,522,-3029,-485,-16658,-10393
Cash from Financing Activity,-2327,-1622,-2595,-3968,-2523,-1962,-2515,-781,7327,1675,20223,10617
  └─ Proceeds from shares,0,0,6,73,5,7,2,6,4,0,4947,500
  └─ Proceeds from borrowings,0,277,3199,0,200,750,690,6429,9708,11093,21406,20466
  └─ Repayment of borrowings,-812,0,-3728,0,-1550,-1457,-2195,-6036,-970,-6723,-2981,-4579
  └─ Interest paid fin,-1133,-1489,-1680,-1432,-1174,-1062,-843,-757,-1076,-2308,-2721,-5956
  └─ Dividends paid,-382,-410,-393,-119,-4,-198,-164,-329,-329,-347,-364,-364
  └─ Financial liabilities,0,0,0,0,0,0,-3,-3,-10,-30,-64,-156
  └─ Other financing items,0,0,0,-2491,-0,-2,-1,-91,0,-11,0,705
Net Cash Flow,645,-1357,496,-249,-87,421,155,784,2634,-289,1072,245
  └─ Free Cash Flow,3034,3503,3484,3815,2273,1989,3358,658,-2152,-1798,-2868,-213
  └─ CFO/OP,106%,95%,123%,151%,94%,76%,133%,95%,74%,123%,80%,101%
