Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-0.39,0.02,0.06,3.04,3.09
  └─ Profit from operations,,0.69,0.61,0.29,1.11,2.05
  └─ Receivables,,-0.22,1.48,-1.28,3.34,-0.10
  └─ Inventory,,-1.18,-1.79,1.42,0.77,1.59
  └─ Payables,,0.42,0.82,-0.94,-0.97,-0.35
  └─ Loans Advances,,0.00,0.00,0.00,0.00,0.02
  └─ Other WC items,,0.01,-0.93,0.74,-1.01,0.00
  └─ Working capital changes,,-0.97,-0.42,-0.06,2.13,1.17
  └─ Direct taxes,,-0.11,-0.17,-0.17,-0.19,-0.13
Cash from Investing Activity,,-3.27,-0.24,-3.45,1.23,-0.24
  └─ Fixed assets purchased,,-0.02,-0.03,-0.06,-0.08,-0.23
  └─ Investments purchased,,-3.37,0.00,-3.65,0.00,0.00
  └─ Investments sold,,0.00,0.00,0.00,0.22,0.00
  └─ Interest received,,0.05,0.00,0.10,0.00,0.00
  └─ Inter corporate deposits,,0.00,0.00,0.00,0.00,-0.01
  └─ Other investing items,,0.07,-0.21,0.16,1.09,0.00
Cash from Financing Activity,,3.69,0.24,3.49,-4.40,-2.76
  └─ Proceeds from shares,,2.70,0.00,4.21,-6.58,0.00
  └─ Proceeds from borrowings,,1.31,0.62,0.00,2.93,0.00
  └─ Repayment of borrowings,,0.00,0.00,0.00,0.00,-2.06
  └─ Interest paid fin,,-0.32,-0.37,-0.72,-0.74,-0.71
Net Cash Flow,,0.03,0.02,0.10,-0.12,0.09
  └─ Free Cash Flow,,-0.41,-0.01,-0.00,2.96,2.86
  └─ CFO/OP,,-41%,38%,92%,148%,250%
