Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,269,289,188,303,281,301,257,291,370,406,431,233
  └─ Profit from operations,362,380,373,472,540,510,388,513,586,697,796,905
  └─ Receivables,-27,-67,-102,-110,-125,-86,18,-89,-76,-139,-80,-290
  └─ Inventory,-57,-4,-64,-94,-96,-20,-2,-148,-87,-55,-98,-180
  └─ Payables,16,13,20,85,24,-40,-113,68,21,38,7,-5
  └─ Other WC items,0,0,0,0,0,0,0,0,-8,-42,-74,-61
  └─ Working capital changes,-68,-58,-145,-119,-197,-147,-97,-168,-151,-198,-245,-535
  └─ Direct taxes,-25,-33,-40,-50,-61,-62,-34,-54,-66,-92,-121,-136
Cash from Investing Activity,-98,-120,-212,-244,-231,-138,-105,-179,-216,-187,-147,-446
  └─ Fixed assets purchased,-105,-170,-212,-247,-233,-138,-102,-188,-225,-181,-196,-370
  └─ Fixed assets sold,7,54,0,2,2,0,0,1,1,25,40,0
  └─ Investments purchased,0,0,0,0,0,0,0,0,0,-2,-2,-3
  └─ Investments sold,0,0,0,0,0,0,0,0,14,0,0,0
  └─ Other investing items,0,-4,0,0,0,0,-3,7,-6,-30,11,-73
Cash from Financing Activity,-172,-167,19,-51,-58,-148,-151,-104,-154,-197,-249,624
  └─ Proceeds from shares,0,0,148,0,0,0,0,0,0,10,0,784
  └─ Proceeds from borrowings,0,0,0,0,63,0,0,16,0,0,0,0
  └─ Repayment of borrowings,0,0,0,0,0,-8,-22,0,-15,-66,-98,-7
  └─ Interest paid fin,-104,-96,-90,-88,-99,-108,-98,-92,-105,-101,-92,-80
  └─ Dividends paid,-12,-13,-14,-18,-23,-25,-22,-17,-23,-29,-47,-59
  └─ Financial liabilities,0,0,0,0,0,-6,-8,-11,-10,-10,-12,-14
  └─ Other financing items,-56,-58,-24,55,0,0,0,0,0,0,0,0
Net Cash Flow,-0,1,-5,8,-7,16,1,8,1,22,35,411
  └─ Free Cash Flow,172,173,-24,59,51,164,155,104,147,251,275,-137
  └─ CFO/OP,87%,92%,56%,75%,65%,73%,75%,68%,76%,72%,70%,41%
