Metric,Mar 2006,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-1,32,14,-12,23,21,-11,46
  └─ Profit from operations,6,66,64,67,97,118,138,148
  └─ Receivables,-3,-8,-43,-18,-69,-49,-55,-40
  └─ Inventory,-2,-18,-20,-46,-47,-20,-74,-101
  └─ Payables,2,-2,19,9,32,-8,54,67
  └─ Loans Advances,-3,0,0,0,0,0,0,0
  └─ Other WC items,-0,0,-1,-14,22,-7,-54,-9
  └─ Working capital changes,-7,-28,-45,-69,-62,-84,-129,-82
  └─ Direct taxes,-0,-6,-5,-10,-13,-13,-20,-20
Cash from Investing Activity,-9,-49,-16,-16,-35,-42,-79,-66
  └─ Fixed assets purchased,-4,-35,-19,-20,-37,-42,-69,-59
  └─ Fixed assets sold,0,0,0,0,0,0,4,0
  └─ Capital WIP,0,0,0,0,-1,-2,-0,-5
  └─ Investments purchased,0,0,-0,0,-1,-3,-13,-4
  └─ Investments sold,0,1,0,1,0,0,0,2
  └─ Interest received,0,1,1,0,1,1,1,1
  └─ Dividends received,0,0,0,0,0,0,0,0
  └─ Redemp n Canc of Shares,0,1,0,1,2,0,0,0
  └─ Acquisition of companies,0,-17,0,0,0,0,0,0
  └─ Other investing items,-5,0,1,1,1,3,-0,-2
Cash from Financing Activity,11,12,4,26,18,17,91,21
  └─ Proceeds from shares,10,0,0,0,0,0,8,0
  └─ Proceeds from borrowings,5,34,27,52,29,31,110,74
  └─ Repayment of borrowings,-1,0,-2,-4,0,0,0,0
  └─ Interest paid fin,-2,-21,-21,-20,-26,-34,-41,-48
  └─ Dividends paid,-1,-3,-0,-0,-3,-4,-5,-5
  └─ Financial liabilities,0,0,0,0,0,0,0,-0
  └─ Other financing items,-0,3,0,-2,17,24,18,-1
Net Cash Flow,0,-5,2,-2,6,-4,0,1
  └─ Free Cash Flow,-5,-3,-4,-31,-15,-23,-77,-17
  └─ CFO/OP,-11%,57%,30%,-4%,37%,29%,6%,45%
