Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.33,-1.94,3.30,5.04,2.00,-82.96,-0.33,0.73,45.65,-7.12,-5.92,4.09
  └─ Profit from operations,2.03,1.96,1.39,4.92,-0.01,-2.39,1.11,-3.62,-0.67,-1.95,-4.12,-4.55
  └─ Receivables,-15.89,-0.05,12.81,2.21,0.48,0.26,-0.28,-3.18,5.28,-3.00,1.69,3.15
  └─ Inventory,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.23,-0.00,-0.07,-0.09,-1.09,1.48
  └─ Payables,14.63,-1.50,-9.69,-2.64,0.60,1.05,1.63,3.04,-5.78,0.26,-0.93,-0.49
  └─ Loans Advances,-1.45,-2.37,-0.71,-0.38,1.57,18.43,-0.41,1.44,-14.48,-30.94,-3.21,-5.80
  └─ Other WC items,0.52,0.02,-0.50,0.93,-0.63,-100.32,-2.14,3.05,61.36,28.61,1.74,10.30
  └─ Working capital changes,-2.18,-3.89,1.91,0.12,2.01,-80.57,-1.43,4.35,46.32,-5.17,-1.80,8.65
  └─ Direct taxes,-0.18,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Cash from Investing Activity,1.91,3.09,1.28,-6.25,2.61,82.85,0.41,-0.04,-41.13,3.44,4.22,-1.93
  └─ Fixed assets purchased,-0.04,-0.04,-0.16,-0.94,-0.00,-8.36,-0.00,-0.00,-0.00,-0.00,-0.88,-0.00
  └─ Fixed assets sold,-0.00,-0.00,-0.00,-0.00,2.60,-0.00,-0.00,-0.00,1.16,0.15,-0.00,0.38
  └─ Investments purchased,0.61,-0.00,-0.00,-5.32,-0.00,-0.00,-0.00,-0.05,-42.91,-0.00,-0.00,-8.28
  └─ Investments sold,-0.00,1.40,2.03,-0.00,-0.00,91.20,-0.00,-0.00,-0.00,-0.00,0.04,-0.00
  └─ Interest received,0.01,-0.00,-0.00,0.01,-0.00,-0.00,0.41,0.01,0.62,3.29,5.06,5.97
  └─ Other investing items,1.33,1.73,-0.60,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Cash from Financing Activity,-1.33,-1.26,-1.85,-0.26,-4.78,0.07,-0.26,-0.26,-0.22,-0.08,0.89,-0.24
  └─ Proceeds from borrowings,-0.00,0.04,-0.00,0.43,-0.00,0.12,-0.00,-0.00,-0.00,-0.00,0.90,-0.00
  └─ Repayment of borrowings,-0.42,-0.37,-1.15,-0.00,-4.09,-0.00,-0.21,-0.23,-0.18,-0.06,-0.00,-0.16
  └─ Interest paid fin,-0.91,-0.93,-0.70,-0.69,-0.70,-0.05,-0.05,-0.03,-0.03,-0.01,-0.01,-0.08
  └─ Other financing items,-0.00,-0.00,-0.00,-0.00,0.02,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Net Cash Flow,0.25,-0.11,2.73,-1.47,-0.17,-0.05,-0.17,0.42,4.29,-3.76,-0.81,1.92
  └─ Free Cash Flow,-0.37,-1.98,3.14,4.10,4.60,-91.32,-0.33,0.73,46.81,-6.97,-6.80,4.47
  └─ CFO/OP,-10%,-128%,268%,107%,2500%,2384%,66%,-19%,-1431%,342%,139%,-111%
