Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1,0,2,-2,7,-7,-55
  └─ Profit from operations,2,2,4,8,17,31,62
  └─ Receivables,-1,-4,2,-12,-10,-17,-84
  └─ Inventory,-0,-0,-3,3,-1,-14,-51
  └─ Payables,0,1,-0,2,5,-1,34
  └─ Loans Advances,0,0,0,0,0,0,-4
  └─ Operating borrowings,0,1,0,0,0,0,0
  └─ Other WC items,-0,0,0,0,0,0,0
  └─ Working capital changes,-1,-1,-1,-8,-5,-32,-105
  └─ Direct taxes,-0,-0,-1,-2,-5,-6,-13
Cash from Investing Activity,-1,-0,-1,-1,-5,-14,-45
  └─ Fixed assets purchased,-0.54,-0.37,-1.04,-0.49,-1.58,-2.62,-7.54
  └─ Investments purchased,-0.24,-0.10,-0.35,-1.20,-2.94,-9.95,-39.38
  └─ Interest received,0.00,0.00,0.01,0.20,0.99,1.88,2.29
  └─ Other investing items,0.00,0.00,0.00,0.00,-1.46,-3.64,-0.04
Cash from Financing Activity,0,0,-0,8,-2,21,104
  └─ Proceeds from shares,0,0,0,8,0,0,50
  └─ Proceeds from borrowings,0,0,0,0,0,37,54
  └─ Repayment of borrowings,0,-0,-0,-0,-0,-73,0
  └─ Interest paid fin,-0,-0,-0,-0,-0,-3,-2
  └─ Other financing items,0,0,0,0,-2,60,3
Net Cash Flow,0,0,0,4,0,0,4
  └─ Free Cash Flow,0,0,1,-2,6,-10,-63
  └─ CFO/OP,54%,38%,64%,1%,71%,-5%,-71%
