Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,1,0,2,0,1,4,3,4,6,19,5
  └─ Profit from operations,1.06,0.00,3.13,2.05,1.91,6.86,10.60,18.43,22.64,21.42,25.28
  └─ Receivables,-26.15,0.00,14.37,17.28,3.60,-5.93,8.95,-3.27,-11.06,10.43,-3.58
  └─ Inventory,-1.39,0.00,-1.65,0.90,-2.88,-0.46,-0.03,-5.98,3.56,3.39,-14.43
  └─ Loans Advances,4.22,0.00,0.00,0.80,0.00,-0.04,-9.83,-0.28,-9.55,-3.60,-0.66
  └─ Other WC items,23.02,0.00,-12.93,-20.08,-1.31,4.68,-4.19,-0.38,5.79,-7.60,3.79
  └─ Working capital changes,-0.30,0.00,-0.21,-1.11,-0.59,-1.75,-5.10,-9.91,-11.26,2.62,-14.88
  └─ Interest paid,-0.22,0.00,-0.64,-0.38,-0.36,-0.28,-0.12,0.00,0.00,0.00,0.00
  └─ Direct taxes,0.00,0.00,-0.16,-0.25,-0.15,-0.92,-2.79,-4.59,-5.83,-5.26,-5.49
Cash from Investing Activity,-1,0,-1,-0,-0,-7,5,-4,-2,-4,-1
  └─ Fixed assets purchased,-0.63,0.00,-0.51,-0.17,-0.88,-4.78,0.00,-4.07,-1.78,-3.51,-0.12
  └─ Fixed assets sold,0.02,0.00,0.00,0.01,0.25,0.00,5.71,0.00,0.00,0.00,0.00
  └─ Investments purchased,0.00,0.00,-0.13,-0.07,0.00,-2.64,-0.44,-0.06,0.00,0.00,-0.57
  └─ Investments sold,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.01,0.02,0.00,0.00,0.00,0.00,0.00,0.03
  └─ Acquisition of companies,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,0.00,0.00,0.00,0.00
  └─ Other investing items,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,-0.34,0.00,0.00
Cash from Financing Activity,0,0,-2,-0,-1,3,-1,1,-2,-2,-2
  └─ Proceeds from shares,0.00,0.00,0.00,0.00,0.00,0.00,3.58,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,3.06,0.00,1.26,0.00,0.00,0.00
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-0.54,0.00,-3.83,0.00,-1.53,-1.75,-0.09
  └─ Interest paid fin,0.00,0.00,-0.24,-0.13,0.00,0.00,-0.34,-0.22,-0.11,-0.16,-0.05
  └─ Dividends paid,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.97
  └─ Other financing items,0.26,0.00,-1.42,-0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,0,0,-0,-0,0,-0,7,1,2,13,2
  └─ Free Cash Flow,-0,0,2,0,0,-1,8,-0,4,15,5
  └─ CFO/OP,59%,0%,908%,40%,181%,128%,47%,49%,59%,123%,43%
