Metric,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1.10,-2.97,3.98,-2.46,-1.40,18.46,-1.53,1.41,1.07
  └─ Profit from operations,1.22,2.17,3.36,1.74,2.54,5.54,6.34,6.88,5.59
  └─ Receivables,-0.75,-0.02,-4.65,2.45,-0.80,-3.00,3.16,-1.21,0.24
  └─ Inventory,-0.40,-0.42,-0.10,0.67,-0.70,0.66,-0.52,-0.13,0.32
  └─ Payables,-0.19,0.41,-0.50,0.08,0.52,0.43,-0.45,0.03,0.12
  └─ Loans Advances,-0.11,-4.06,-1.79,-2.58,-8.34,13.25,1.03,-2.85,-10.64
  └─ Operating borrowings,1.33,-1.26,-0.16,0.49,7.02,0.00,0.00,0.00,0.00
  └─ Other WC items,0.02,0.68,8.67,-4.81,-0.93,2.12,-8.72,-0.02,6.22
  └─ Working capital changes,-0.11,-4.67,1.47,-3.70,-3.23,13.47,-5.50,-4.18,-3.74
  └─ Direct taxes,-0.01,-0.47,-0.85,-0.50,-0.70,-0.55,-2.37,-1.29,-0.79
Cash from Investing Activity,-0.15,-0.52,-0.03,0.84,-2.83,-16.07,-3.92,-3.12,-1.08
  └─ Fixed assets purchased,-0.43,-1.23,-0.43,-0.14,-4.12,-3.53,-3.77,-2.65,-0.15
  └─ Fixed assets sold,0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00
  └─ Investments purchased,0.00,-0.23,0.00,-0.01,0.00,-12.44,-0.99,-2.00,-2.01
  └─ Investments sold,0.02,0.06,0.00,0.03,0.00,0.00,0.00,0.00,0.00
  └─ Interest received,0.26,0.88,0.40,0.96,1.29,0.00,0.84,1.53,1.07
  └─ Other investing items,0.00,0.00,0.00,0.00,0.00,-0.42,0.00,0.00,0.00
Cash from Financing Activity,-0.86,4.19,-0.11,-0.51,2.30,-3.07,5.67,1.74,1.23
  └─ Proceeds from shares,0.00,4.92,0.43,0.00,3.90,0.00,0.00,1.56,1.17
  └─ Proceeds from borrowings,0.00,0.90,0.03,0.00,0.00,4.58,6.97,1.78,0.00
  └─ Repayment of borrowings,-0.18,0.00,0.00,-0.07,-0.28,-6.77,0.00,-1.27,-2.00
  └─ Interest paid fin,-0.28,-0.40,-0.44,-0.44,-0.61,-0.89,-1.30,-1.57,-1.43
  └─ Financial liabilities,-0.41,0.00,0.00,0.00,-0.04,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,-1.23,-0.13,0.00,-0.68,0.00,0.00,1.24,3.49
Net Cash Flow,0.09,0.71,3.83,-2.13,-1.93,-0.68,0.23,0.03,1.21
  └─ Free Cash Flow,0.67,-4.20,3.55,-2.60,-5.52,15.26,-5.30,-1.24,0.92
  └─ CFO/OP,92%,-115%,143%,-112%,-27%,423%,13%,39%,34%
