Metric,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,22,6,-9,16,25,-13,18
  └─ Profit from operations,23.70,24.33,18.78,14.65,31.08,32.93,40.59
  └─ Receivables,2.01,-9.75,-2.33,-6.91,2.59,-15.99,-10.43
  └─ Inventory,-5.66,-8.85,-24.62,-0.26,-7.30,-25.14,-20.23
  └─ Payables,2.21,11.31,-2.43,6.38,3.91,4.49,14.28
  └─ Loans Advances,-0.06,-0.35,0.00,-0.09,0.10,-0.07,-0.06
  └─ Other WC items,3.56,-10.50,4.68,4.38,-3.06,-6.16,-1.46
  └─ Working capital changes,2.06,-18.12,-24.70,3.49,-3.76,-42.87,-17.89
  └─ Direct taxes,-3.28,-0.41,-3.20,-1.80,-2.61,-2.65,-4.55
Cash from Investing Activity,-12,-38,-16,-15,1,-18,-13
  └─ Fixed assets purchased,-12.48,-38.37,-12.97,-13.28,-3.35,-16.58,-14.01
  └─ Fixed assets sold,0.00,0.12,0.43,0.00,0.09,0.00,0.23
  └─ Investments purchased,0.00,0.00,0.00,0.00,0.00,-1.44,0.00
  └─ Investments sold,0.00,0.00,0.00,0.00,0.00,0.00,1.44
  └─ Interest received,0.18,0.35,0.04,0.19,0.18,0.23,0.11
  └─ Dividends received,0.00,0.00,0.00,0.00,0.00,0.04,0.01
  └─ Other investing items,0.00,0.00,-3.86,-1.57,4.29,-0.24,-0.37
Cash from Financing Activity,-0,34,15,-4,4,1,-5
  └─ Proceeds from shares,3.29,0.00,0.58,0.00,29.19,2.22,10.44
  └─ Proceeds from borrowings,12.45,41.39,26.95,11.96,4.50,19.93,8.72
  └─ Repayment of borrowings,-8.00,-2.75,-2.60,-3.26,-15.82,-7.74,-9.41
  └─ Interest paid fin,-4.78,-4.30,-7.71,-11.71,-13.49,-12.57,-13.37
  └─ Dividends paid,-2.69,0.00,-2.52,-0.52,0.00,-1.04,-1.10
  └─ Financial liabilities,-0.21,-0.20,-0.03,0.00,0.00,0.00,0.00
  └─ Other financing items,-0.55,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,10,2,-11,-2,30,-30,1
  └─ Free Cash Flow,10,-32,-22,3,21,-29,4
  └─ CFO/OP,114%,27%,-32%,127%,89%,-32%,56%
