Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,2524,3263,2144,1803,2870,2984,3570,2811,5888,4543,4643,5674
  └─ Profit from operations,4554,3966,3241,2976,3171,4448,4971,5395,7744,8566,9641,8511
  └─ Receivables,-1094,83,304,-210,539,-1245,208,-1701,-575,-805,-1028,-672
  └─ Inventory,-541,-252,-632,-323,-448,-149,-988,-991,-265,-1844,-1275,-860
  └─ Payables,-4,78,180,255,40,158,286,441,2,346,34,279
  └─ Other WC items,156,88,-371,-619,53,482,-335,410,53,286,-729,-232
  └─ Working capital changes,-1484,-2,-520,-897,184,-754,-829,-1841,-786,-2018,-2999,-1485
  └─ Direct taxes,-546,-701,-577,-276,-484,-710,-572,-744,-1071,-2005,-1999,-1353
Cash from Investing Activity,-2370,-1610,-1890,-1483,-769,-495,-2255,-2565,-4109,-4034,-5785,-6549
  └─ Fixed assets purchased,-1532,-1206,-1222,-1104,-838,-612,-1256,-1905,-1887,-2744,-3440,-3840
  └─ Fixed assets sold,17,8,4,14,215,39,8,332,8,108,124,171
  └─ Investments purchased,-3700,-6828,-4972,-6829,-7857,-11192,-7542,-8897,-13617,-14549,-25446,-4672
  └─ Investments sold,2739,6927,7160,6404,7629,11170,7953,7777,11280,12978,27958,1960
  └─ Interest received,78,123,63,27,78,62,122,87,78,134,337,152
  └─ Dividends received,3,5,0,0,0,39,0,0,0,44,0,0
  └─ Investment in group cos,0,0,0,0,0,0,0,0,0,-1,-32,-5
  └─ Acquisition of companies,0,0,-2,0,0,0,0,0,0,0,0,0
  └─ Other investing items,25,-640,-2920,6,4,-2,-1540,41,29,-6,-5287,-315
Cash from Financing Activity,-433,-1700,-369,-444,-2133,-2516,-30,-242,-2686,-376,1891,829
  └─ Proceeds from shares,0,0,0,0,0,0,27,33,37,80,19,40
  └─ Proceeds from borrowings,407,3126,2154,1891,0,424,1059,352,0,929,3155,2026
  └─ Repayment of borrowings,-373,-4324,-522,-1802,-1518,-2292,-374,0,-1938,-380,0,-0
  └─ Interest paid fin,-109,-92,-92,-133,-161,-161,-132,-134,-185,-227,-348,-444
  └─ Dividends paid,-359,-411,-339,-399,-400,-392,-415,-415,-498,-665,-666,-666
  └─ Financial liabilities,0,0,0,0,0,-48,-75,-78,-102,-115,-129,-126
  └─ Other financing items,0,0,-1569,0,-54,-47,-119,0,0,0,-139,0
Net Cash Flow,-280,-47,-114,-124,-31,-27,1286,3,-907,133,749,-47
  └─ Free Cash Flow,1009,2065,926,713,2248,2412,2323,1238,4009,1908,1327,2004
  └─ CFO/OP,88%,111%,110%,88%,106%,149%,107%,94%,108%,83%,78%,109%
