Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021
Cash from Operating Activity,-0.39,0.02,2.33,1.10,-33.39,6.04,13.17
  └─ Profit from operations,0.07,-0.09,0.12,-0.09,-4.02,-0.19,-0.18
  └─ Other WC items,-0.01,0.08,0.04,-0.90,-30.19,9.74,8.20
  └─ Working capital changes,-0.01,0.08,0.04,-0.90,-30.19,9.74,8.20
  └─ Direct taxes,-0.01,0.00,0.01,0.00,0.01,1.54,0.10
  └─ Other operating items,0.00,0.00,2.17,2.08,0.81,0.00,0.00
  └─ Exceptional CF items,-0.43,0.03,0.00,0.00,0.00,-5.05,5.05
Cash from Investing Activity,-0.47,-0.02,-1.56,-16.42,34.48,-11.44,1.28
  └─ Investments purchased,-0.50,-0.03,-1.60,-16.58,0.00,-12.26,-2.36
  └─ Investments sold,0.00,0.00,0.00,0.09,34.15,0.00,2.97
  └─ Investment income,0.00,0.00,0.04,0.07,0.33,0.00,0.00
  └─ Interest received,0.00,0.00,0.00,0.00,0.00,0.82,0.66
  └─ Dividends received,0.03,0.01,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,0.00,0.00,-0.64,15.43,-1.31,5.43,-14.34
  └─ Proceeds from borrowings,0.00,0.00,0.00,0.00,0.00,5.43,0.01
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,0.00,0.00,-14.34
  └─ Other financing items,0.00,0.00,-0.64,15.43,-1.31,0.00,0.00
Net Cash Flow,-0.86,0.00,0.13,0.11,-0.23,0.03,0.11
  └─ Free Cash Flow,-0.39,0.02,2.33,1.10,-33.39,6.04,13.17
  └─ CFO/OP,103%,-4%,1365%,169%,-211%,274%,282%
