Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,306,401,392,356,404,881,718,231,707,667,603,1023
  └─ Profit from operations,393,511,529,521,800,931,945,938,873,664,963,1098
  └─ Receivables,-4,-7,-82,-198,12,-4,0,0,0,0,0,0
  └─ Inventory,19,-16,-3,8,-100,5,-93,-275,65,167,-115,-92
  └─ Payables,-50,34,22,121,-79,94,0,0,0,0,0,0
  └─ Loans Advances,-6,6,0,0,0,0,0,0,0,0,0,0
  └─ Operating investments,-3,0,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,34,-16,7,10,25,71,68,-229,-38,-56,-94,165
  └─ Working capital changes,-10,-0,-55,-59,-143,167,-25,-505,27,111,-209,73
  └─ Direct taxes,-77,-110,-82,-105,-254,-217,-202,-202,-193,-107,-151,-148
Cash from Investing Activity,-167,-375,-175,-129,-408,-782,-645,-163,-469,-683,-494,-895
  └─ Fixed assets purchased,-202,-372,-217,-143,-208,-374,-323,-591,-875,-504,-270,-175
  └─ Fixed assets sold,7,2,5,0,0,1,1,0,1,0,1,3
  └─ Investments purchased,-1,-8,-1,-3,-203,-446,-97,-95,-45,-220,-326,-805
  └─ Investments sold,0,0,22,4,4,3,0,219,405,18,67,44
  └─ Interest received,0,0,0,0,0,3,13,3,1,1,1,18
  └─ Dividends received,2,5,0,14,10,21,58,9,19,12,17,32
  └─ Investment in group cos,16,0,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,10,-2,17,-1,-10,10,-297,292,26,10,15,-11
Cash from Financing Activity,-124,-39,-212,-207,-1,-111,-52,-57,-257,38,-118,-98
  └─ Proceeds from shares,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,0,80,0,0,45,54,25,74,5,192,0,0
  └─ Repayment of borrowings,-72,-62,-143,-152,-6,0,-7,-62,-96,-7,-34,-18
  └─ Interest paid fin,-26,-27,-27,-13,-7,-9,-9,-10,-8,-12,-24,-17
  └─ Dividends paid,-26,-30,-36,-38,-41,-152,0,-59,-96,-74,-59,-74
  └─ Financial liabilities,0,0,0,0,0,0,0,0,0,0,-1,-1
  └─ Other financing items,0,0,-6,-5,9,-3,-62,-0,-62,-62,-0,11
Net Cash Flow,16,-13,5,19,-5,-11,21,11,-20,22,-9,30
  └─ Free Cash Flow,111,31,180,213,195,508,396,-359,-167,164,334,851
  └─ CFO/OP,95%,111%,93%,91%,86%,122%,100%,47%,112%,121%,82%,114%
