Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,7,6,21,-8,18,18,35,14,34,58,55,56
  └─ Profit from operations,19,20,24,11,32,46,55,47,67,98,146,133
  └─ Receivables,-14,2,-11,-9,-21,-9,-12,-35,-6,6,-68,-65
  └─ Inventory,-10,-6,1,-12,-11,1,-11,-4,-34,-49,-27,-3
  └─ Payables,15,-6,14,8,11,-23,7,13,-4,17,11,27
  └─ Loans Advances,-1,0,-2,-0,0,0,0,0,0,0,0,0
  └─ Other WC items,0,0,0,-3,11,10,6,0,19,4,13,-18
  └─ Working capital changes,-10,-9,2,-16,-9,-21,-9,-26,-26,-22,-70,-59
  └─ Direct taxes,-2,-4,-5,-3,-5,-6,-11,-7,0,0,0,-18
  └─ Advance tax,0,0,0,0,0,0,0,0,-8,-17,-21,0
Cash from Investing Activity,-18,-4,-19,-18,-14,-8,-12,-16,-16,-68,-72,-24
  └─ Fixed assets purchased,-2.50,-1.78,-23.65,-26.23,-16.16,-4.27,-9.47,-12.95,-16.12,-24.36,-44.60,-37.15
  └─ Fixed assets sold,0.02,0.06,0.06,9.07,0.00,0.01,0.05,0.00,0.64,0.10,0.09,0.04
  └─ Investments purchased,-12.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.38,-4.50,-2.50
  └─ Interest received,0.24,0.55,0.64,1.16,0.38,1.12,1.11,1.50,1.24,2.33,4.22,2.04
  └─ Acquisition of companies,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.16,-29.11
  └─ Other investing items,-3.16,-3.11,3.46,-1.81,1.39,-4.86,-3.86,-4.83,-1.32,-39.76,-24.72,43.07
Cash from Financing Activity,11,-1,0,25,-4,-9,-22,2,-13,32,-2,-17
  └─ Proceeds from shares,0.00,0.00,0.00,27.13,0.00,0.00,0.00,1.24,1.05,51.19,6.52,3.49
  └─ Proceeds from borrowings,22.32,9.36,10.83,13.17,16.89,18.78,11.19,17.25,4.13,29.99,24.15,27.58
  └─ Repayment of borrowings,-4.86,-4.13,-2.88,-1.60,-11.38,-13.89,-22.64,-5.70,-4.22,-32.17,-5.44,-24.78
  └─ Interest paid fin,-4.51,-4.24,-5.45,-6.90,-8.32,-9.80,-9.95,-6.77,-9.93,-11.03,-12.78,-12.28
  └─ Dividends paid,-1.61,-1.84,-2.30,0.00,-1.42,-4.28,-1.07,-3.80,-4.30,-7.22,-14.01,-11.32
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.52,-0.02,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.00,-6.60,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00
Net Cash Flow,0,1,2,-1,-1,1,1,-0,5,22,-18,15
  └─ Free Cash Flow,5,4,-3,-25,1,14,26,2,18,34,10,19
  └─ CFO/OP,48%,53%,123%,-63%,98%,65%,89%,45%,65%,76%,59%,72%
