Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,1173,1741,2382,1463,1691,3068,3755,3326,3238,4134,5005,3940
  └─ Profit from operations,2284,2678,2597,2963,3348,3544,4421,4643,5099,6537,7339,5751
  └─ Receivables,-443,77,-288,-855,-1015,217,423,81,-652,-907,-594,465
  └─ Inventory,-833,-65,323,-559,104,-332,-254,-621,111,-62,-323,-642
  └─ Payables,557,-441,201,636,-153,487,203,362,-18,163,342,253
  └─ Other WC items,0,0,0,0,0,0,0,0,0,0,-91,-301
  └─ Working capital changes,-719,-429,235,-778,-1064,373,372,-177,-559,-806,-665,-225
  └─ Direct taxes,-392,-508,-450,-722,-593,-848,-1037,-1140,-1302,-1597,-1668,-1586
Cash from Investing Activity,-950,-4533,-1304,-834,-1688,114,-2374,-1858,-2376,-2982,-3682,-2234
  └─ Fixed assets purchased,-646,-1077,-1136,-816,-527,-1000,-819,-701,-1183,-1349,-1548,-3079
  └─ Fixed assets sold,21,24,38,77,23,14,28,20,47,34,33,68
  └─ Investments purchased,-20564,-15940,-198,-190,-910,0,-1245,-0,-888,-1432,-2095,-17
  └─ Investments sold,20525,15950,137,10,84,1210,0,171,0,1,0,87
  └─ Interest received,10,9,12,30,38,50,41,47,114,208,260,223
  └─ Dividends received,22,0,0,4,34,0,22,0,0,0,0,0
  └─ Investment in group cos,0,-13,-3,0,0,0,0,-18,-51,-42,-31,-16
  └─ Redemp n Canc of Shares,0,0,21,143,0,1,3,0,26,120,0,0
  └─ Acquisition of companies,-314,-3482,-188,-14,-421,-33,-14,0,0,-301,-75,-111
  └─ Inter corporate deposits,0,1,0,0,0,0,0,0,0,0,0,0
  └─ Other investing items,-3,-4,13,-77,-8,-128,-389,-1377,-442,-222,-226,612
Cash from Financing Activity,165,3104,-1326,-385,-349,-2949,-1240,-1600,-958,-1200,-1293,-1234
  └─ Proceeds from shares,0,3,12,0,0,0,0,0,0,0,0,0
  └─ Proceeds from borrowings,508,3508,3652,0,48,264,70,35,0,0,12,188
  └─ Repayment of borrowings,0,-66,-4733,-34,-108,-1948,-1064,-1041,-352,-300,-98,0
  └─ Interest paid fin,-167,-161,-159,-118,-159,-164,-121,-76,-65,-65,-36,-37
  └─ Dividends paid,-161,-159,-161,-161,-242,-564,0,-403,-404,-686,-1050,-1292
  └─ Financial liabilities,0,0,0,0,0,-76,-84,-92,-134,-77,-80,-108
  └─ Share application money,12,0,0,0,0,0,0,0,0,0,0,0
  └─ Other financing items,-27,-20,63,-72,112,-461,-41,-23,-4,-72,-40,16
Net Cash Flow,388,312,-248,243,-345,234,141,-132,-97,-49,30,473
  └─ Free Cash Flow,548,688,1284,723,1187,2083,2964,2645,2102,2819,3490,928
  └─ CFO/OP,72%,91%,113%,77%,74%,122%,113%,98%,90%,91%,94%,94%
