Metric,Mar 2015,Mar 2016,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,4.63,-0.73,-0.32,-0.41,-0.39,-0.30,-0.33,-0.32,-0.36,-0.18,-0.01
  └─ Profit from operations,-0.26,0.24,-0.07,-0.17,-0.33,-0.14,-0.21,-0.20,-0.21,-0.31,0.00
  └─ Receivables,-0.02,-0.12,-0.14,0.02,0.11,0.02,0.02,0.00,0.00,0.00,0.00
  └─ Inventory,0.04,-0.01,0.01,0.16,-0.07,0.07,-0.04,-0.02,-0.12,0.08,-0.02
  └─ Payables,0.00,-1.46,0.03,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Loans Advances,5.44,-0.14,-0.07,-0.33,-0.05,-0.25,-0.07,-0.08,-0.01,0.08,0.00
  └─ Other WC items,-0.52,0.97,-0.03,0.00,-0.04,0.02,0.00,0.00,0.00,-0.03,0.01
  └─ Working capital changes,4.93,-0.76,-0.19,-0.18,-0.05,-0.13,-0.09,-0.09,-0.13,0.13,-0.01
  └─ Direct taxes,-0.04,-0.20,-0.05,-0.06,-0.01,-0.03,-0.03,-0.03,-0.03,0.00,0.00
Cash from Investing Activity,-4.98,0.05,-0.03,0.03,0.40,0.32,0.32,0.34,0.34,0.34,0.34
  └─ Fixed assets purchased,-0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Fixed assets sold,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments purchased,-5.00,0.00,-0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Investments sold,0.00,0.05,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.34
  └─ Interest received,0.00,0.00,0.00,0.00,0.40,0.32,0.32,0.34,0.34,0.34,0.00
Cash from Financing Activity,0.40,0.38,0.35,0.37,0.00,0.00,0.00,0.00,0.00,0.00,-0.02
  └─ Interest paid fin,0.40,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other financing items,0.00,0.00,0.35,0.37,0.00,0.00,0.00,0.00,0.00,0.00,-0.02
Net Cash Flow,0.05,-0.30,0.00,-0.01,0.01,0.02,-0.01,0.02,-0.02,0.16,0.31
  └─ Free Cash Flow,4.65,-0.73,-0.32,-0.41,-0.39,-0.30,-0.33,-0.32,-0.36,-0.18,-0.01
  └─ CFO/OP,2458%,230%,-108%,-206%,-543%,-142%,-188%,-171%,-194%,-1800%,8%
