Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,5,-4,2,-1,2,-0,3,-3,-4,2,1,1
  └─ Profit from operations,3.89,-0.80,2.15,4.84,5.49,2.29,5.55,1.24,-7.42,-1.57,-0.09,1.54
  └─ Receivables,-1.43,-2.23,-0.72,-3.91,-4.75,0.64,-2.16,-5.72,6.25,1.82,2.66,-1.48
  └─ Inventory,-0.48,-0.60,-2.22,0.05,-0.76,-2.93,-1.08,-4.59,-0.54,1.99,-1.41,0.91
  └─ Payables,2.86,-0.46,1.50,0.07,3.06,2.57,1.47,6.73,0.34,0.08,-0.18,0.18
  └─ Other WC items,0.00,0.00,1.91,-2.16,-0.70,-2.37,-0.10,-0.14,-0.92,-0.87,0.08,-0.39
  └─ Working capital changes,0.95,-3.29,0.47,-5.95,-3.15,-2.09,-1.87,-3.71,5.13,3.02,1.16,-0.77
  └─ Direct taxes,-0.24,0.00,-0.42,-0.24,-0.55,-0.24,-0.23,-0.70,-1.86,0.16,-0.01,-0.11
Cash from Investing Activity,-16,-2,-4,-2,-7,1,-0,43,-3,2,0,-10
  └─ Fixed assets purchased,-15.37,-2.16,-2.82,-3.06,-7.16,-3.59,-1.87,-9.60,-0.65,-1.91,-1.82,-11.52
  └─ Fixed assets sold,0.11,0.00,0.20,0.33,0.00,0.00,0.22,0.40,0.00,0.00,0.00,1.73
  └─ Investments purchased,0.00,0.00,0.00,0.00,-6.33,0.00,0.00,-1.88,-2.67,0.00,-0.10,0.00
  └─ Investments sold,0.08,0.00,0.00,0.00,0.00,4.30,1.75,39.69,0.00,3.99,1.85,0.22
  └─ Interest received,0.13,0.20,0.16,0.14,0.14,0.08,0.15,0.19,0.09,0.30,0.35,0.30
  └─ Acquisition of companies,0.00,0.00,-1.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-1.30,-0.09,0.16,0.90,6.28,-0.13,-0.73,14.03,-0.03,-0.11,-0.07,-0.49
Cash from Financing Activity,13,6,0,4,6,-3,-2,-26,-10,-4,-1,9
  └─ Proceeds from shares,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,12.22,5.42,4.73,8.16,14.92,6.21,2.53,0.00,0.00,1.64,3.31,11.48
  └─ Repayment of borrowings,0.00,3.72,-1.34,0.00,-5.25,-0.51,0.00,-18.06,-6.80,-2.17,-1.55,0.00
  └─ Interest paid fin,-0.91,-2.82,-3.34,-3.86,-3.27,-7.73,-3.89,-7.04,-2.55,-3.41,-2.92,-1.72
  └─ Dividends paid,0.00,0.00,0.00,0.00,-0.06,0.00,0.00,0.00,0.00,-0.04,-0.05,-0.05
  └─ Financial liabilities,0.00,0.00,0.00,0.00,0.00,-0.55,-0.72,-0.50,-0.24,-0.06,-0.22,-0.27
  └─ Other financing items,-0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,1,0,-2,1,1,-2,1,14,-17,-0,-0,0
  └─ Free Cash Flow,-11,-6,-0,-4,-5,-4,2,-12,-5,-0,-1,-9
  └─ CFO/OP,177%,-335%,136%,-33%,52%,-124%,-615%,71%,39%,-57%,-33%,72%
