Metric,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,57,13,73,43,92,109,92,26,-127,48,69,89
  └─ Profit from operations,43,63,69,60,76,86,43,2,-66,13,79,119
  └─ Receivables,10,-9,-33,-12,-4,-8,59,3,-2,5,-3,-28
  └─ Inventory,-8,-12,-13,7,-25,-3,5,28,-13,-14,-3,-9
  └─ Payables,15,-6,37,-8,16,0,14,-21,-15,9,3,1
  └─ Loans Advances,-6,-19,-2,0,0,0,0,0,0,0,0,0
  └─ Other WC items,2,-4,16,-4,28,34,-28,16,-30,38,-3,11
  └─ Working capital changes,14,-49,4,-17,16,23,50,25,-60,38,-6,-26
  └─ Direct taxes,0,-0,-0,-0,-0,-0,-1,-1,-1,-3,-3,-4
Cash from Investing Activity,-27,-117,-112,-17,15,-28,-61,-17,-98,-12,-7,-5
  └─ Fixed assets purchased,-17.71,-125.78,-104.88,-25.82,-17.95,-29.08,-18.90,-5.68,-117.76,-11.87,-7.63,-12.27
  └─ Fixed assets sold,15.02,0.97,2.46,0.79,0.24,0.14,0.04,8.53,58.23,0.09,0.36,5.84
  └─ Investments purchased,-14.60,0.00,-12.80,0.00,0.00,0.00,-38.85,0.00,-3.93,0.00,0.00,0.00
  └─ Investments sold,0.00,6.15,0.00,0.00,0.00,0.00,0.00,0.00,1.54,0.00,0.00,0.00
  └─ Interest received,0.06,0.15,0.63,0.80,0.93,2.34,1.28,0.19,0.27,0.82,0.10,1.09
  └─ Dividends received,2.87,2.87,3.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other investing items,-12.32,-0.89,-0.29,6.88,32.00,-1.28,-4.58,-19.62,-36.52,-0.56,-0.24,-0.01
Cash from Financing Activity,-28,107,32,-19,-111,-74,-32,-6,232,-40,-64,-77
  └─ Proceeds from shares,0,10,0,0,0,0,0,0,21,0,0,0
  └─ Proceeds from debentures,0,0,0,0,0,0,0,0,594,0,0,10
  └─ Proceeds from borrowings,6,145,76,46,40,19,94,97,25,12,24,0
  └─ Repayment of borrowings,-16,-16,0,-50,-94,-60,-46,-34,-344,-5,-8,-9
  └─ Interest paid fin,-23,-26,-33,-52,-50,-46,-52,-54,-104,-151,-178,-80
  └─ Dividends paid,-8,-10,0,0,-10,-13,-16,-0,0,0,0,0
  └─ Financial liabilities,0,0,0,0,0,-2,-3,-2,-9,0,-0,-0
  └─ Other financing items,14,4,-10,37,4,28,-10,-13,49,104,98,2
Net Cash Flow,2,4,-7,6,-4,7,-0,3,7,-4,-3,6
  └─ Free Cash Flow,54,-111,-30,18,74,80,73,29,-186,36,62,83
  └─ CFO/OP,151%,21%,98%,73%,152%,112%,259%,-267%,792%,126%,100%,86%
