Metric,Mar 2010,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019
Cash from Operating Activity,-5,8,8,-7,9,10,17,16,12,-13
  └─ Profit from operations,18.76,19.46,16.10,20.59,24.57,27.13,27.52,24.39,22.41,20.83
  └─ Receivables,-5.62,1.88,0.46,-2.35,1.55,0.58,5.70,-5.91,-5.05,6.70
  └─ Inventory,-1.93,-5.32,-4.84,10.93,-5.30,-3.30,0.92,-2.52,-4.84,-6.28
  └─ Payables,-0.08,6.12,5.66,-14.68,8.90,7.14,-4.31,0.00,0.00,0.00
  └─ Loans Advances,-3.61,-2.25,5.37,-3.90,-4.14,-4.22,3.92,0.00,0.00,0.00
  └─ Operating Deposits,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.11,0.04
  └─ Other WC items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.57,11.52,-21.88
  └─ Working capital changes,-11.24,0.43,6.65,-10.00,1.01,0.20,6.23,6.14,1.52,-21.42
  └─ Interest paid,-10.94,-11.80,-14.98,-17.41,-17.03,-17.15,-16.52,-13.77,-11.83,-11.44
  └─ Direct taxes,-1.41,-0.06,0.00,0.00,0.00,-0.22,-0.45,-0.48,-0.59,-0.60
Cash from Investing Activity,-7,-17,-21,-2,-3,-1,-3,-3,1,-1
  └─ Fixed assets purchased,-7.08,-18.12,-21.30,-1.99,-3.40,-0.96,-2.80,-3.52,-2.93,-1.58
  └─ Fixed assets sold,0.06,0.09,0.00,0.00,0.00,0.00,0.00,0.08,4.00,0.12
  └─ Investments purchased,-0.06,0.00,0.00,0.00,0.00,0.00,0.00,-0.05,-0.05,0.00
  └─ Investments sold,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Financing Activity,12,13,13,9,-4,-11,-11,-11,-19,14
  └─ Proceeds from borrowings,11.56,12.98,13.21,8.89,0.00,0.00,0.00,0.00,0.00,14.42
  └─ Repayment of borrowings,0.00,0.00,0.00,0.00,-4.03,-11.35,-11.13,-11.28,-18.52,0.00
Net Cash Flow,-0,4,-0,0,1,-2,3,2,-6,0
  └─ Free Cash Flow,-12,-10,-14,-9,5,9,14,13,13,-14
  └─ CFO/OP,-18%,41%,55%,-36%,37%,38%,64%,70%,55%,-63%
