Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,68,-20,61,15,-18,-2,15,15,-73,-22,15,132
  └─ Profit from operations,43,31,36,26,26,37,30,61,127,131,129,106
  └─ Receivables,20,-6,-1,-16,0,-17,-0,-13,-57,-34,-42,72
  └─ Inventory,-1,-18,1,1,6,-31,7,-76,-123,-52,-106,-149
  └─ Payables,8,-26,36,9,-40,43,-16,67,-6,-30,243,106
  └─ Loans Advances,-1,1,0,0,0,0,0,0,0,0,0,0
  └─ Other WC items,-0,-1,-8,-2,15,-30,-4,-19,-0,-28,-196,11
  └─ Working capital changes,27,-49,27,-8,-19,-35,-14,-42,-186,-143,-101,39
  └─ Direct taxes,-2,-2,-3,-3,-25,-4,-1,-4,-14,-9,-14,-14
Cash from Investing Activity,-8,-8,-30,-10,120,-20,-20,-52,-77,-95,-30,-72
  └─ Fixed assets purchased,-9.95,-10.97,-30.31,-11.14,-21.32,-28.52,-20.65,-49.16,-64.40,-64.16,-57.35,-38.28
  └─ Fixed assets sold,0.05,0.08,0.07,0.00,140.42,0.06,0.12,0.17,0.08,0.05,1.50,0.34
  └─ Investments purchased,0.00,-0.01,0.00,0.00,0.00,0.00,-0.25,-1.05,-10.16,-0.41,0.00,0.00
  └─ Investments sold,0.08,0.08,0.02,0.00,0.02,0.00,0.00,0.00,0.02,0.25,8.33,0.00
  └─ Subsidy received,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38,0.00,3.61
  └─ Interest received,3.10,2.86,1.10,1.31,2.16,0.44,0.44,0.52,0.99,1.98,5.80,2.43
  └─ Redemp n Canc of Shares,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,2.11,0.00,0.00,0.00
  └─ Inter corporate deposits,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30.96
  └─ Other investing items,-1.06,-0.33,-0.52,-0.41,-1.41,8.18,0.15,-3.05,-6.09,-35.72,11.99,-9.22
Cash from Financing Activity,-60,28,-24,-14,-99,16,-10,29,134,60,2,-38
  └─ Proceeds from shares,0,0,0,0,0,0,0,0,5,1,3,1
  └─ Proceeds from borrowings,0,0,0,5,7,28,12,66,115,169,30,59
  └─ Repayment of borrowings,-38,48,-19,-2,-92,-1,-5,-15,-19,-99,-70,-42
  └─ Interest paid fin,-17,-16,-18,-18,-13,-9,-16,-19,-25,-54,-51,-49
  └─ Dividends paid,-0,-0,-0,-1,-1,-1,-1,-1,-1,-3,-2,-2
  └─ Financial liabilities,0,0,0,0,0,-0,-0,-3,-3,-4,-4,-5
  └─ Share application money,0,0,0,0,0,0,0,0,0,1,0,0
  └─ Other financing items,-4,-4,13,2,-0,0,0,0,61,47,96,0
Net Cash Flow,-0,-0,8,-9,2,-5,-15,-8,-17,-56,-12,22
  └─ Free Cash Flow,58,-31,31,4,101,-30,-5,-34,-137,-86,-41,94
  └─ CFO/OP,158%,-60%,230%,62%,26%,8%,68%,38%,-58%,-10%,24%,146%
