Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,0,-8,35,1,10,-3,-19,3
  └─ Profit from operations,9.14,9.77,62.44,57.25,-14.22,-9.30,-7.24,10.40
  └─ Receivables,-7.17,-4.10,9.20,-2.61,-1.38,2.71,-1.71,-4.43
  └─ Inventory,-10.01,-2.88,-20.35,-26.40,28.70,3.63,-9.07,-7.59
  └─ Payables,4.49,-3.91,3.07,-3.96,0.18,0.19,1.45,-1.49
  └─ Loans Advances,0.00,-0.02,-0.63,0.00,0.00,0.00,0.00,0.00
  └─ Other WC items,3.86,-6.78,-3.81,-4.92,1.09,-1.17,-1.14,6.32
  └─ Working capital changes,-8.83,-17.69,-12.51,-37.90,28.59,5.34,-10.46,-7.19
  └─ Direct taxes,-0.01,-0.01,-15.07,-17.95,-4.15,1.25,-1.38,0.08
Cash from Investing Activity,-0,-0,-110,-3,-16,18,8,14
  └─ Fixed assets purchased,-0,-0,-1,-6,-0,-1,-2,-7
  └─ Fixed assets sold,0,0,0,0,0,0,0,0
  └─ Investments purchased,0,0,0,-33,-42,-202,-39,-98
  └─ Investments sold,0,0,0,0,19,173,136,89
  └─ Interest received,0,0,0,4,1,10,8,6
  └─ Dividends received,0,0,0,0,0,0,0,0
  └─ Other investing items,0,0,-109,31,6,38,-94,23
Cash from Financing Activity,-0,8,92,-7,-2,-1,-0,-20
  └─ Proceeds from shares,0.00,0.00,105.00,0.00,0.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,0.00,9.15,4.74,0.00,0.01,0.43,2.08,0.00
  └─ Repayment of borrowings,0.00,0.00,-12.89,-0.92,0.00,-0.03,-0.20,-1.56
  └─ Interest paid fin,-0.10,-0.54,-0.83,-0.43,-0.11,-0.25,-0.71,-1.28
  └─ Dividends paid,0.00,0.00,0.00,-4.99,0.00,0.00,0.00,0.00
  └─ Financial liabilities,-0.04,-0.34,-0.47,-0.95,-1.40,-1.45,-1.35,-1.05
  └─ Other financing items,0.00,0.00,-3.22,0.00,0.00,0.00,0.00,-15.67
Net Cash Flow,0,-0,17,-9,-8,14,-11,-2
  └─ Free Cash Flow,0,-8,34,-5,10,-4,-21,-3
  └─ CFO/OP,4%,-82%,81%,35%,-96%,39%,234%,1789%
