Metric,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,-0.12,-2.28,1.38,-0.45
  └─ Profit from operations,0.15,-0.14,0.06,0.02
  └─ Receivables,0.00,-0.02,0.00,-0.97
  └─ Inventory,0.00,0.00,-1.70,0.02
  └─ Payables,0.00,-0.07,-0.04,0.01
  └─ Loans Advances,-0.33,-2.08,3.08,0.00
  └─ Operating investments,0.00,0.00,0.00,0.51
  └─ Other WC items,0.06,0.03,-0.02,-0.04
  └─ Working capital changes,-0.27,-2.14,1.32,-0.47
Cash from Investing Activity,-0.83,0.08,-4.26,0.14
  └─ Fixed assets purchased,-2.96,-0.02,-0.01,-0.01
  └─ Investments purchased,0.00,0.00,-1.75,0.00
  └─ Investments sold,0.00,0.00,0.01,0.00
  └─ Other investing items,2.13,0.10,-2.51,0.14
Cash from Financing Activity,1.24,1.88,3.46,-0.20
  └─ Proceeds from borrowings,1.24,1.88,6.71,0.00
  └─ Repayment of borrowings,0.00,0.00,-3.25,-0.20
Net Cash Flow,0.29,-0.32,0.57,-0.52
  └─ Free Cash Flow,-3.08,-2.30,1.37,-0.46
  └─ CFO/OP,-120%,735%,-1062%,281%
