Metric,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,6.44,-7.88,-4.12,-33.55,-22.46,6.27,-9.71
  └─ Profit from operations,,4.95,0.62,-0.57,-0.39,5.12,6.86,6.00
  └─ Receivables,,5.65,4.80,0.15,3.80,2.07,1.38,-7.38
  └─ Inventory,,-5.60,-10.20,-23.16,-72.86,-5.66,-0.74,7.09
  └─ Payables,,3.14,1.07,21.80,36.13,-18.69,4.89,-9.97
  └─ Working capital changes,,3.20,-4.33,-1.20,-32.93,-22.29,5.53,-10.27
  └─ Interest paid,,-1.20,-4.19,-2.35,-0.18,-5.20,-5.81,-4.97
  └─ Direct taxes,,-0.52,0.00,0.00,-0.05,-0.09,-0.31,-0.46
  └─ Other operating items,,0.00,0.01,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional CF items,,0.02,0.00,0.00,0.00,0.00,0.00,0.00
Cash from Investing Activity,,0.22,-0.71,0.02,12.97,-0.31,1.59,0.91
  └─ Fixed assets purchased,,-5.83,-1.37,-0.48,-3.64,-1.71,-0.23,-3.83
  └─ Fixed assets sold,,5.52,0.67,0.24,15.53,0.01,0.43,3.07
  └─ Dividends received,,0.53,0.00,0.26,0.99,1.32,1.32,1.66
  └─ Other investing items,,0.00,0.00,0.00,0.10,0.08,0.07,0.02
Cash from Financing Activity,,-8.58,19.14,-9.67,21.52,35.14,-6.75,-0.56
  └─ Proceeds from borrowings,,13.70,26.81,0.00,21.52,35.14,10.02,18.52
  └─ Repayment of borrowings,,-22.29,-7.68,-9.67,0.00,0.00,-16.76,-19.08
Net Cash Flow,,-1.92,10.55,-13.77,0.95,12.37,1.11,-9.35
  └─ Free Cash Flow,,6.13,-8.58,-4.36,-21.66,-24.16,6.47,-10.47
  └─ CFO/OP,,-28%,555%,150%,801%,-662%,-38%,-1285%
