Metric,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,49,78,124,14,121,57,68,43,-7,-5,-71
  └─ Profit from operations,,-231,5,35,7,-55,41,122,6,-14,-9,13
  └─ Receivables,,22,8,-0,-23,11,4,-7,5,12,6,0
  └─ Inventory,,-1,-34,32,-41,40,15,-47,9,27,52,11
  └─ Payables,,11,31,-42,69,36,-17,-3,23,-31,-54,-69
  └─ Other WC items,,0,0,0,0,0,0,0,0,0,0,-25
  └─ Working capital changes,,33,4,-10,5,87,2,-58,37,8,4,-84
  └─ Direct taxes,,0,0,0,0,0,0,0,0,-0,0,0
  └─ Exceptional CF items,,247,68,99,2,89,14,3,-0,-1,-0,0
Cash from Investing Activity,,6,0,-1,-1,0,0,0,0,4,1,89
  └─ Fixed assets purchased,,0,0,-1,-2,0,0,0,0,-5,-0,-1
  └─ Fixed assets sold,,0,0,0,0,0,0,0,0,9,1,80
  └─ Investments sold,,0,0,0,0,0,0,0,0,0,0,13
  └─ Interest received,,0,0,0,0,0,0,0,0,1,1,1
  └─ Other investing items,,6,0,0,0,0,0,0,0,0,0,-4
Cash from Financing Activity,,-53,-80,-124,-13,-121,-56,-70,-44,3,6,-20
  └─ Proceeds from borrowings,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.77,10.08,0.00
  └─ Repayment of borrowings,,-30.02,0.00,0.00,-13.37,-120.79,-54.39,-67.44,-40.95,0.00,0.00,-15.93
  └─ Interest paid fin,,-23.14,-14.33,-0.13,-0.10,-0.45,-1.63,-2.19,-2.59,-4.02,-4.48,-3.61
  └─ Other financing items,,0.00,-65.25,-123.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Net Cash Flow,,2,-1,-1,-1,-0,1,-1,-0,-0,2,-2
  └─ Free Cash Flow,,49,78,123,13,121,57,68,43,-3,-4,8
  └─ CFO/OP,,-18%,-1099%,-1758%,1619%,-217%,351%,58%,1067%,37%,36%,-994%
