Metric,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,25,26,-9,-0,11
  └─ Profit from operations,,70.30,23.32,9.18,-2.25,2.53
  └─ Receivables,,-45.22,17.93,11.42,6.29,-1.72
  └─ Inventory,,-17.70,-11.53,0.72,-6.34,6.35
  └─ Payables,,25.33,-2.22,-4.40,-0.59,-13.57
  └─ Other WC items,,-7.46,2.33,-13.01,6.87,17.47
  └─ Working capital changes,,-45.05,6.51,-5.27,6.22,8.54
  └─ Direct taxes,,-0.53,-3.46,-13.41,-4.23,-0.04
Cash from Investing Activity,,-44,-9,20,-2,1
  └─ Fixed assets purchased,,-41.34,-10.44,-5.57,-3.75,-0.44
  └─ Fixed assets sold,,0.00,0.00,24.50,0.00,0.80
  └─ Interest received,,0.29,0.64,0.53,0.23,0.51
  └─ Other investing items,,-3.36,0.47,0.44,1.94,0.18
Cash from Financing Activity,,20,-17,-10,2,-12
  └─ Proceeds from shares,,0.00,2.00,0.00,0.00,0.00
  └─ Proceeds from borrowings,,28.92,0.00,5.40,11.19,0.65
  └─ Repayment of borrowings,,0.00,-7.02,-4.09,0.00,-3.55
  └─ Interest paid fin,,-7.96,-11.75,-10.64,-8.37,-7.71
  └─ Dividends paid,,-1.04,0.00,0.00,0.00,0.00
  └─ Financial liabilities,,0.00,-0.31,-1.07,-1.13,-1.13
Net Cash Flow,,0,-0,-0,-0,0
  └─ Free Cash Flow,,-17,16,9,-4,11
  └─ CFO/OP,,37%,202%,39%,-272%,1559%
